E_rel_keV,cosTheta_cm,phi,K3_lab_keV,K4_lab_keV,cosTheta3_lab,pT3_lab_keV,E3,px3,py3,pz3,E4,px4,py4,pz4
45.8486,0.291339,0.257162,14126,3526.69,0.305345,155726,953691,150353,40555.8,49935,3.73091e+06,-153374,-36363.2,-38173.4
49.3984,-0.905578,2.85825,14349.9,3300.73,-0.905,70123.7,953915,-66927,20930.9,-149177,3.73068e+06,64654.5,-13179,142349
41.3078,-0.558621,1.41406,14036,3626.24,-0.563675,134646,953601,24319.8,132432,-91884.9,3.73101e+06,-8623.99,-138508,88244.1
50.1789,-0.753547,4.38754,14474.9,3194.17,-0.746393,110181,954040,-36769.7,-103864,-123572,3.73057e+06,24357.9,93114.8,120658
44.2,0.153429,1.27693,14668.1,2999.62,0.151974,164733,954234,46731.6,157965,25329.4,3.73038e+06,-46596.6,-140102,-23885.6
39.3845,0.23551,3.4174,14209.7,3432.22,0.245939,158986,953775,-152663,-44391.5,40339.7,3.73081e+06,152197,38440.7,-30926.7
52.8233,0.0292811,4.77501,14053.4,3602.08,0.0334053,163021,953619,12370.9,-162551,5448.81,3.73098e+06,-1753.3,163884,-2158.59
21.204,0.822823,2.30068,14203.3,3414.21,0.81828,94262.9,953769,-63199.7,69937.8,134187,3.73079e+06,56276.1,-65637.2,-134121
24.6281,-0.833179,1.19168,14108.1,3509.76,-0.832825,90465.5,953673,32378.6,84472.7,-136110,3.73089e+06,-37286.1,-81071.7,134959
47.7317,-0.345702,5.54139,13863,3789.72,-0.354608,151468,953428,110646,-103441,-57444.9,3.73117e+06,-121687,103509,52383.4
34.2106,-0.673436,0.392643,13794,3896.35,-0.655499,122031,953359,113828,43986.4,-105921,3.73128e+06,-101963,-54574.7,125247
24.0359,-0.343649,3.26851,13924.8,3701.01,-0.35202,151967,953490,-150925,-17763.1,-57153.5,3.73108e+06,155787,25732.6,51691.3
33.528,-0.00690991,5.76926,14292.7,3336.76,-0.00759162,164501,953858,142848,-81578.3,-1248.86,3.73072e+06,-138916,74752,651.086
27.0666,-0.421547,2.45429,13818.7,3805.09,-0.425803,146340,953384,-112678,93376.4,-68867.1,3.73118e+06,120724,-95612,68297.4
57.4621,-0.438877,0.0753536,13934.3,3733.77,-0.450483,145001,953500,144446,12675.4,-73164.9,3.73111e+06,-153342,-4650.45,65671.6
57.9053,-0.320988,2.01214,13910.4,3749.35,-0.332424,153046,953476,-65623.9,138262,-53943.9,3.73113e+06,67656.7,-145737,46343.5
43.047,0.737558,5.0668,13937.5,3700.4,0.735529,110048,953503,39303.7,-102790,119475,3.73108e+06,-34066.9,105474,-123750
28.4938,-0.984828,2.36938,13780.5,3853.25,-0.985209,27676,953346,-18478.8,20603.2,-159121,3.73123e+06,27305.6,-16400.1,166509
56.1853,-0.538333,2.57282,14008.1,3643.09,-0.536256,137452,953574,-116554,72858.1,-87327.9,3.73102e+06,113347,-78897.9,89995.6
30.9099,0.704609,3.75946,14658.9,2996.64,0.709757,117372,954224,-95577.1,-68126.9,118257,3.73038e+06,89518.4,62835.7,-101913
41.7895,0.126177,5.29342,13875.6,3760.03,0.129478,160705,953441,88653.1,-134040,20984.4,3.73114e+06,-89573.6,140209,-19032.9
37.4458,-0.451499,3.80048,14044.7,3597.49,-0.456448,145084,953610,-116092,-87017.5,-74429.1,3.73098e+06,111195,97350.2,70640
68.0922,-0.489195,0.544741,13644.8,4036.16,-0.482364,140774,953210,120892,72128.5,-77519,3.73142e+06,-125349,-80327.2,89106.4
48.5117,0.742547,5.96744,13751.4,3903.26,0.747268,107213,953317,101491,-34555.5,120562,3.73128e+06,-113334,31542.2,-123586
15.8317,-0.399575,1.88096,13778.4,3833.83,-0.39689,148233,953344,-44834.1,141290,-64096.7,3.73121e+06,48679.5,-146386,69255.5
58.3317,0.511863,1.64729,13876.8,3779.77,0.508699,139539,953442,-11988.3,139023,82448.2,3.73116e+06,5742.62,-142949,-87887.6
41.3166,-0.0313113,0.730684,14111.3,3549.44,-0.0108853,163441,953677,121252,109593,-1779.2,3.73093e+06,-122211,-105869,18134.6
37.6887,0.150066,2.81565,14476.7,3202.25,0.160558,163421,954042,-153703,55515.4,26583.4,3.73058e+06,149279,-36518.8,-16262.3
36.9229,-0.685436,5.64538,14108.1,3527.03,-0.688299,118558,953673,94214.5,-71969.5,-112490,3.73091e+06,-100203,65877.2,109203
38.9323,-0.803421,0.00767172,14545,3104.56,-0.804286,98622.1,954110,98621.9,173.003,-133481,3.73048e+06,-91329.1,-2983.25,121670
52.2403,-0.473021,0.775954,14395.2,3264.59,-0.48048,144793,953961,102449,102319,-79327,3.73064e+06,-103360,-94437.7,68888
45.8181,0.947173,3.92664,13737,3908.89,0.948416,51121.5,953302,-35969.8,-36326,152934,3.73129e+06,41128.5,39607.4,-160919
40.3296,-0.251273,3.45229,14007.3,3623.01,-0.250192,157664,953573,-149998,-48563.5,-40742,3.731e+06,151768,47169.8,41990.4
36.5208,-0.129309,0.88728,14088.4,3539.65,-0.134963,161823,953654,102238,125435,-22041.8,3.73092e+06,-101851,-125394,17390.7
44.0634,-0.223285,5.67578,14002.1,3634.4,-0.217499,158914,953567,130260,-91028.2,-35411.4,3.73101e+06,-131941,89797.1,40433.8
26.6731,0.537943,1.65331,14436.5,3194.53,0.538195,139350,954002,-12384.9,138798,88983.7,3.73057e+06,7209.94,-130037,-82843
38.9721,-0.20329,1.70662,13890.1,3743.73,-0.20278,158786,953456,-20420.2,157468,-32881.8,3.73112e+06,26363.3,-161408,34279.2
28.8841,0.522755,0.624802,14265.3,3375.82,0.522509,140128,953831,115228,79738.8,85872.8,3.73076e+06,-103169,-87554.5,-82871.3
37.1783,0.745415,4.14614,14294,3355.3,0.743039,110100,953859,-56858.6,-94282.4,122240,3.73073e+06,64139.4,81966.1,-119130
50.8969,0.20008,2.1423,14289.7,3364.69,0.194355,161352,953855,-88729.1,134765,31969.1,3.73074e+06,77737.5,-133427,-35331.6
32.8464,0.497445,2.59524,13953.3,3673.88,0.501841,140579,953519,-120615,72210.2,81562.4,3.73105e+06,122042,-78655.2,-79501
44.9018,-0.909502,5.64062,14301.2,3339.34,-0.908848,68640.3,953867,55381.2,-40551.4,-149556,3.73072e+06,-50087.5,41029.1,143920
16.5499,0.886393,3.32208,13572.7,4067.67,0.879791,76189.9,953138,-75086.2,-12921.7,141011,3.73145e+06,70987.6,16004.7,-158255
32.5326,0.149072,3.5951,14395.4,3238.18,0.144678,163363,953961,-147010,-71243.2,23886.3,3.73062e+06,137091,68413.3,-25997.8
24.4557,-0.853829,2.64651,14057.2,3575.15,-0.847695,86540.1,953623,-77040.2,39420.9,-138288,3.73095e+06,65538.5,-43899.7,142976
60.6988,-0.755865,0.332606,14315.9,3354.97,-0.760425,106921,953881,101760,32818.7,-125196,3.73073e+06,-98152.4,-43032.9,116344
53.5173,0.867157,4.22264,14157.5,3494.35,0.863327,82620.5,953723,-37691,-73522.3,141344,3.73087e+06,40375.3,64727.8,-142274
60.0424,-0.677349,1.92299,14253.2,3404.82,-0.683731,119878,953819,-41869.2,112329,-112321,3.73078e+06,39698.3,-114260,103742
38.9754,0.595562,4.09079,14187.1,3445.16,0.595434,131672,953753,-75850.7,-107630,97587.2,3.73082e+06,78157.6,102292,-95511
42.9959,-0.169819,1.12221,14025,3608.6,-0.167109,160655,953590,70158.7,144526,-27229.8,3.73099e+06,-68083.1,-146300,29583
46.3105,0.268083,4.95771,14603.5,3066.72,0.271459,160054,954169,40681.5,-154798,45143.2,3.73045e+06,-28402.7,143523,-38282.8
42.284,-0.517393,4.40169,13981.8,3652.16,-0.513813,139575,953547,-42193.6,-133045,-83593.9,3.73103e+06,44619.9,132536,87650.1
23.3951,0.126493,2.79807,14242.7,3374.33,0.129882,162825,953808,-153211,55119.8,21328.7,3.73075e+06,148804,-51996.3,-17886.5
25.1799,0.850485,5.23419,13667,3963.38,0.85089,84495.1,953232,41206.3,-73766.3,136855,3.73134e+06,-48828.4,76713.9,-145919
52.7102,-0.650184,1.66055,14006.4,3647.6,-0.659438,122414,953572,-11705.1,121854,-107381,3.73103e+06,8807.53,-129968,101173
39.7918,0.849017,5.22148,14228.9,3408.21,0.847369,87156.6,953794,43681.7,-75420.1,139083,3.73079e+06,-35492.2,74692,-136310
12.2141,0.392362,2.54987,14592,3048.62,0.399713,152375,954157,-125459,86477.3,66445.3,3.73043e+06,120535,-72547.8,-54259.7
55.749,0.301152,0.62885,13718.2,3944.66,0.291716,154132,953284,124620,90700.5,47007.4,3.73132e+06,-130779,-94897.2,-57562.7
44.2429,-0.293481,6.17663,14058.6,3575.01,-0.293999,155933,953624,155029,-16767.8,-47963.8,3.73095e+06,-155390,15893.5,47591.1
28.0978,0.490559,4.51305,14095.6,3530.93,0.480541,143261,953661,-28378.2,-140423,78500.7,3.73091e+06,27222.6,134957,-85908.6
46.063,-0.835433,0.402381,14049.6,3587,-0.834815,89786.2,953615,82876.4,34540.8,-136150,3.73097e+06,-81125.8,-37389.3,137017
14.794,0.439587,3.14387,14010.3,3596.94,0.433607,146754,953576,-146754,-160.88,70617.3,3.73098e+06,145202,1005.84,-75779.6
34.0352,-0.305731,2.30101,14062,3585.83,-0.308436,155208,953627,-105780,113578,-50325.1,3.73097e+06,95069.6,-124066,48100.6
56.5943,0.612132,2.25401,14156.8,3515.58,0.610152,129709,953722,-84304.3,98576.4,99891.5,3.73089e+06,70448.6,-106078,-100023
47.1898,-0.0701338,4.54795,13827.6,3823.45,-0.0806538,161260,953393,-25536.4,-159225,-13048.7,3.7312e+06,30992,165922,5168.81
41.9277,-0.743344,6.24479,13961.7,3685.19,-0.734541,110318,953527,110188,-5347.17,-119418,3.73106e+06,-104645,-339.181,128589
52.6776,-0.699251,2.89055,14243,3404.77,-0.70077,117151,953808,-113207,30142.3,-115079,3.73078e+06,112284,-24453.3,110398
54.971,-0.935425,5.86519,14165.4,3490.18,-0.93151,59564.3,953731,54034.2,-25064,-152549,3.73087e+06,-47652,17005.4,153202
70.4378,-0.451244,1.9715,14041.7,3618.77,-0.451988,145439,953607,-57165.4,133734,-73694,3.731e+06,55579.5,-135928,73652.4
27.8304,-0.652423,3.38532,14482.7,3164.84,-0.652326,125517,954048,-121214,-32585.3,-108028,3.73054e+06,115005,19046.6,100071
26.0068,0.314365,2.76741,14018.5,3598.08,0.315375,154595,953584,-144146,55870.7,51377.2,3.73098e+06,143955,-59393.5,-50845.2
18.2253,0.292758,4.5458,14144.9,3475.92,0.281155,157045,953710,-26977.7,-154711,46010,3.73086e+06,21451.1,149986,-54481.4
56.4506,-0.837356,5.9078,14132.7,3522.4,-0.837066,89492.4,953698,83929.8,-31059.2,-136923,3.7309e+06,-79445.5,39191.1,135733
46.9879,-0.555247,6.12993,13975.9,3669.96,-0.549098,135944,953541,134561,-19341.1,-89315.8,3.73105e+06,-132435,26106.1,95664
37.5665,0.781923,2.75157,13856.6,3776.43,0.779359,101479,953422,-94140.1,37889.9,126223,3.73116e+06,93750.1,-41705.2,-132809
21.31,-0.570874,6.19935,14104.7,3531.58,-0.571424,134105,953670,133334,-14354.7,-93377.5,3.73091e+06,-133720,-1091.08,91964.2
23.4804,-0.617567,6.22512,14130.6,3494.1,-0.607509,129920,953696,129683,-7852.92,-99366.2,3.73087e+06,-121641,5838.25,105968
18.1555,-0.64776,1.47108,14328.3,3299.07,-0.657793,124061,953894,11831,123495,-108346,3.73068e+06,-14458.7,-124021,94944.3
64.9508,0.673673,3.96759,14140.2,3528.73,0.681158,119791,953706,-82420.6,-86930.2,111450,3.73091e+06,79307.6,95683,-104276
44.1546,-0.0316399,4.95031,13941.4,3693.36,-0.0318935,162374,953507,38215.8,-157812,-5181.3,3.73107e+06,-39307.5,161170,5090.09
16.9116,-0.126237,0.427029,13728.8,3887.71,-0.127909,159880,953294,145211,66897.1,-20619.4,3.73127e+06,-155062,-67342.8,20436.9
88.5476,0.494916,0.0202509,14151.9,3537.11,0.50424,141354,953717,141300,3935.17,82537.6,3.73092e+06,-144431,1273.77,-74289.5
54.9376,-0.798953,2.96681,14317.8,3340.67,-0.800293,98726.4,953883,-96884.6,18981,-131769,3.73072e+06,95806.6,-9590.93,125077
62.3782,0.901932,2.0953,14034.9,3627.7,0.902288,70276.5,953600,-33411.2,61826.3,147077,3.73101e+06,42732,-57909.7,-147910
56.7492,0.147422,2.84612,13903.4,3750.05,0.144408,160533,953469,-153198,47969,23427.7,3.73113e+06,159351,-43264.9,-26552.5
23.4983,-0.125747,0.984342,14157,3457.45,-0.126736,162397,953722,90254.1,135007,-20748.7,3.73084e+06,-86705,-133739,19557.8
63.2187,-0.397698,4.29867,14374.5,3296.58,-0.387502,152089,953940,-60237.3,-139652,-63929.8,3.73068e+06,60153.6,127395,68834.2
39.8921,-0.834084,2.63784,14136.1,3512.12,-0.831965,90767.2,953701,-80723.3,41502.3,-136105,3.73089e+06,71377.9,-51042.5,135993
29.1604,0.693043,2.63146,14166.3,3458.36,0.69871,117163,953732,-101964,57710.3,114429,3.73084e+06,105135,-56249.9,-107591
44.3981,-0.259341,1.58439,14235.6,3410.99,-0.249162,158996,953801,-3191.56,158964,-40906.1,3.73079e+06,-1962.83,-152143,47838.6
45.3883,0.28945,0.853216,14255.7,3385.6,0.293972,157031,953821,103902,117743,48297,3.73076e+06,-98031.5,-117412,-43065
24.9895,0.72332,0.916722,14326,3297.74,0.720964,114132,953891,70144.7,90032.2,118742,3.73068e+06,-62140.8,-86775.2,-114906
13.5614,-0.912239,2.57289,14578.8,3053.88,-0.915523,66839.2,954144,-56185.3,36203.6,-152120,3.73043e+06,56622.7,-35041.9,135430
36.2627,0.684237,2.49076,14272.1,3358.6,0.682568,120137,953838,-95915,72341,112205,3.73074e+06,89693.6,-71042.4,-109347
40.3479,-0.286839,5.34189,14268.3,3389.65,-0.300783,156753,953834,93863.8,-125543,-49437.9,3.73077e+06,-84803.4,129454,36475.8
34.2249,0.353212,5.0419,14102.5,3521.18,0.353872,152827,953668,49485.3,-144593,57822.5,3.7309e+06,-48980.6,143647,-56818
51.8647,0.543874,3.75757,13908.2,3742.85,0.535297,137056,953474,-111608,-79548.9,86858,3.73112e+06,112487,77482.6,-96224
53.648,-0.257652,0.605142,14228.4,3423.23,-0.248186,158997,953794,130791,90409.8,-40735.4,3.7308e+06,-125435,-86998.4,47207.3
24.3897,0.573741,4.76173,14286.9,3342.86,0.565296,135671,953852,7920.74,-135440,92975.4,3.73072e+06,-1371.01,125450,-95874
16.2736,0.138988,1.37009,13923.8,3688.49,0.146203,160608,953489,32859.3,157211,23736.6,3.73107e+06,-29565.6,-162160,-18452.1
55.4755,0.257259,5.79005,13979.3,3671.37,0.256265,157246,953545,137839,-75676.2,41688.9,3.73105e+06,-143237,70723.2,-43173.2
30.165,0.241482,3.43603,14096.1,3526.93,0.246569,158318,953662,-151276,-46692.4,40280,3.73091e+06,152218,42965.5,-35894.8
37.7575,-0.641903,4.75632,14556.3,3093.39,-0.641674,127339,954122,4894.64,-127245,-106535,3.73047e+06,-7837.63,116094,97626.2
25.3659,0.551567,5.68271,14189.6,3439.25,0.541688,137777,953755,113070,-78724,88786.3,3.73082e+06,-108976,69586.6,-94512.1
26.865,0.765875,3.44946,14210.4,3408.52,0.767734,105104,953776,-100156,-31867.8,125930,3.73079e+06,99072,31421.3,-120908
33.1531,-0.210066,0.470614,14163.7,3502.4,-0.190768,160749,953729,144390,70652.5,-31239.5,3.73088e+06,-133358,-78814.3,46106.4
48.5243,0.232766,4.28865,13767.9,3888.1,0.221943,157409,953333,-65506.9,-143131,35829.4,3.73127e+06,64279.5,150708,-46422.9
45.9071,0.14936,5.02358,13846.5,3805.74,0.159517,159826,953412,47529.7,-152595,25825.5,3.73119e+06,-56740.9,157533,-18687
75.0577,0.883157,3.34882,13771.6,3901.99,0.883931,75500,953337,-73830.2,-15790.9,142717,3.73128e+06,79423.9,15649.6,-150168
71.8301,-0.667636,1.25693,14153.7,3525.6,-0.679301,120131,953719,37560.5,114108,-111200,3.7309e+06,-37435.3,-121613,100518
23.2788,0.631037,3.79678,13836.1,3785.73,0.627383,126024,953401,-99183.5,-77747.9,101534,3.73117e+06,104719,74472,-108277
44.819,-0.497449,3.4428,14080.3,3559.29,-0.499872,141408,953646,-134625,-43268.5,-81613.8,3.73094e+06,137352,37015.2,79440
36.6534,-0.49818,5.84818,14059,3579,-0.495761,141685,953624,129368,-57779.6,-80881,3.73096e+06,-124013,66770.9,82799.4
38.7627,0.0517181,5.6147,13645.4,4005.59,0.0439167,160555,953211,125275,-100419,7057.84,3.73138e+06,-137978,103186,-13837.5
64.2599,-0.137194,4.17662,13985.5,3673.86,-0.143142,161040,953551,-83076.1,-137957,-23291.3,3.73105e+06,80534.4,143380,18908.2
38.1195,0.506257,5.02414,13865.7,3768.56,0.510901,139271,953431,41970.9,-132797,82771.9,3.73115e+06,-47782.2,138270,-81891.6
42.5069,-0.326315,4.91168,13838.5,3804.9,-0.320768,153299,953404,31685.6,-149988,-51916.6,3.73118e+06,-26030.7,155843,58432.2
29.1729,0.824422,2.57056,13836.8,3787.25,0.82241,92070.7,953402,-77188.1,50189.8,133100,3.73117e+06,79535.6,-48739.5,-139807
24.6582,-0.656112,4.51587,14112.8,3503.5,-0.658043,123082,953678,-24803.8,-120557,-107563,3.73088e+06,21002.4,121274,104793
45.3643,0.843018,5.38349,14178.6,3471.07,0.836781,89710.1,953744,56861.7,-69387.7,137101,3.73085e+06,-45654.1,66190.5,-139365
21.4761,0.517291,0.877571,14119.5,3502.15,0.514887,140160,953685,88044.7,109055,84183.2,3.73088e+06,-93610.5,-100644,-85015.8
39.9289,-0.53989,0.649622,13970.5,3660.3,-0.538716,137011,953536,109445,82425.5,-87610,3.73104e+06,-109020,-85589.4,89939.7
31.2758,-0.0604895,3.58646,14186.6,3458.91,-0.0518181,163669,953752,-146570,-72834.8,-8492.45,3.73084e+06,148516,59227,15242.2
91.2219,0.933072,5.94157,14213.9,3471.77,0.933861,58669.7,953779,55669.9,-18520.1,153198,3.73085e+06,-54216.7,24259.9,-149550
59.3378,0.0740819,3.1034,14314.9,3341.28,0.0730791,164194,953880,-164033,7257.04,12031.3,3.73072e+06,157362,-2141.22,-12335.8
41.0631,0.131703,0.611562,14233.9,3401.21,0.126197,162852,953799,133399,93409.5,20717.1,3.73078e+06,-128599,-90712,-24505.1
53.6838,-0.708694,0.578706,13746,3913.82,-0.703325,114667,953311,95349.4,63694.6,-113450,3.73129e+06,-100519,-60189.2,124359
16.2557,-0.333273,5.74061,14095.9,3514.72,-0.336296,153846,953661,131093,-80518,-54937.5,3.73089e+06,-133798,74892.4,51989.7
25.5478,0.348392,5.86951,14055.5,3563.09,0.351777,152698,953621,140238,-60416.6,57383.5,3.73094e+06,-138939,65491.7,-54603.6
44.4908,-0.49867,5.8094,13923.3,3712.77,-0.496209,140953,953489,125489,-64189.8,-80559.7,3.73109e+06,-127302,65871.5,84538.9
16.8734,0.393989,0.617441,14184.6,3426.29,0.390449,150870,953750,122499,88066.3,63986,3.73081e+06,-120968,-81648.3,-65223.2
37.144,0.2366,2.78071,14371.2,3264.28,0.234033,160379,953937,-149974,56826,38606.3,3.73064e+06,141737,-52613.3,-38569
57.6397,0.510266,1.70181,14232.2,3418.68,0.514611,140750,953798,-18264.9,139560,84475.7,3.7308e+06,18634.1,-137701,-78666.9
44.4287,0.375209,4.90566,13971.6,3665.49,0.370267,151074,953537,29537.5,-148159,60217.8,3.73104e+06,-27146.1,149519,-65160.7
64.123,0.654636,4.20585,13783.2,3925.41,0.647898,123038,953349,-63188.4,-105573,104652,3.7313e+06,46918.8,117111,-115594
46.2788,-0.369404,3.93815,13830.1,3824.22,-0.360876,150899,953396,-104222,-109125,-58390.5,3.7312e+06,113065,105640,67673.2
36.1374,0.821017,1.85287,14005.4,3659.94,0.834136,89811.2,953571,-24094.8,86518.7,135824,3.73104e+06,33081,-100935,-126551
33.0268,0.644159,1.24214,14151.6,3488.37,0.653763,123861,953717,38543.5,117711,107012,3.73087e+06,-47034.8,-119578,-97499
