E_rel_keV,cosTheta_cm,phi,K3_lab_keV,K4_lab_keV,cosTheta3_lab,pT3_lab_keV,E3,px3,py3,pz3,E4,px4,py4,pz4
76.2873,-0.979251,4.43711,2490,857.77,-0.976963,14607.5,942055,-4745.86,-13815.1,-66871.9,2.80925e+06,909.163,12127.7,68342.8
34.6923,-0.649161,1.91845,2467.46,840.587,-0.647145,51946,942033,-16332.1,49311.8,-44095,2.80923e+06,21713.5,-47272.1,44899.6
30.1488,-0.502839,0.96684,2478.81,820.562,-0.507902,58829.9,942044,33362.5,48455.2,-34687,2.80921e+06,-33805,-48694.1,33101.4
26.8244,0.795077,4.36798,2575.55,732.296,0.786822,42965.8,942141,-12900.9,-40983.2,54775.6,2.80912e+06,17106,32726.8,-52440.7
28.8984,-0.446083,6.23998,2423.25,877.793,-0.456667,60071.8,941989,60041.6,-1904.88,-30835.9,2.80927e+06,-63703.9,4815.02,29150.9
45.6088,-0.98286,0.842417,2285.21,1048.14,-0.981752,12469.3,941851,7510.51,9953.74,-64373.6,2.80944e+06,-11003.9,-7761.35,75544.5
77.5314,-0.488639,2.9533,2476.83,876.562,-0.470048,60255.5,942042,-59373.7,10270.5,-32088.9,2.80927e+06,57337,-14035.8,37943.3
79.8473,-0.976053,5.91069,2481.3,882.549,-0.979778,13671.7,942047,11745.6,-6996.91,-66947.2,2.80927e+06,-20404.3,793.459,67386.2
60.3524,0.668889,5.82306,2497.22,845.993,0.681156,50186.7,942063,43903,-24315.2,46691.9,2.80924e+06,-50763.3,17535.2,-43221.3
18.2309,0.48692,5.89759,2444.74,848.659,0.467945,59939.1,942010,55199.1,-23361.5,31737.5,2.80924e+06,-54754.9,19376.2,-37335.1
30.3842,-0.520272,2.75335,2574.42,736.923,-0.496295,60424.4,942140,-55826.8,23118.7,-34542.7,2.80913e+06,48164.1,-18849,38270.3
20.0602,-0.275612,0.751423,2204.59,1114.94,-0.283693,61755.7,941770,45635.7,41607.1,-18270.3,2.80951e+06,-54353.7,-53847.8,20241.6
44.3541,0.436802,6.19076,2541.34,787.392,0.45358,61629.2,942107,61118.3,-7919.39,31365.9,2.80918e+06,-61486.8,-1022.57,-25329
56.4402,0.134695,5.66226,2477.35,849.056,0.138112,67620.2,942043,55380.2,-38801.1,9429.55,2.80924e+06,-54564.3,41454.2,-8601
27.7883,0.121185,4.40533,2275.27,1046.76,0.112451,65012.1,941841,-21548.1,-61337.3,7357.32,2.80944e+06,17182.4,73927.5,-10955
27.7166,-0.391922,4.65786,2558.07,755.406,-0.399223,63610.7,942123,-5973.58,-63329.6,-27697.8,2.80915e+06,-4202.77,60498.6,23786.1
33.0433,0.28952,1.40499,2509.26,796.177,0.303412,65474.1,942075,11460.6,64463.3,20848.5,2.80919e+06,-8739.74,-64223.4,-16478.8
59.9038,0.194893,2.45619,2474.24,856.305,0.184177,67064.2,942040,-51622,42811,12566.7,2.80925e+06,53172.1,-41678.9,-15684.6
38.0843,-0.324896,3.68009,2521.21,817.418,-0.347282,64590.1,942087,-53595.5,-36047.3,-23919.8,2.80921e+06,60904,24365.9,16997.8
32.4478,-0.151131,6.2343,2502.93,810.335,-0.118443,68143.5,942068,68028.1,-3964.77,-8128.34,2.8092e+06,-65328.2,1298.32,16812.8
16.2571,-0.55273,4.51349,2460.54,830.163,-0.560567,56346.2,942026,-12589.6,-54921.8,-38142.2,2.80922e+06,7074.77,57579.9,36028.3
45.4471,-0.023689,0.206686,2546.1,779.054,-0.0461403,69142.8,942112,67365.4,15576.6,-3193.67,2.80917e+06,-65412.5,-9387.83,-3076.11
24.324,-0.00871588,2.54995,2558.72,748.946,-0.0257278,69365.2,942124,-56438.8,40326.1,-1785.2,2.80914e+06,56871.7,-31049.7,-2958.79
51.9145,-0.412756,1.6001,2543.63,787.107,-0.437158,62222.1,942109,-993.479,62214.2,-30243.9,2.80918e+06,4308.65,-62510.5,22259.7
43.5087,-0.455088,2.75836,2422.61,894.59,-0.458128,60013.1,941988,-56113.9,21279.1,-30930.5,2.80929e+06,57369.8,-27137.7,31587.4
38.8284,-0.981314,0.813142,2712.6,645.081,-0.976917,15262.6,942278,7573.63,13250.9,-69797.8,2.80904e+06,-13366.7,1508.46,58675
20.7847,0.659995,1.95884,2622.37,678.052,0.666964,52340.4,942188,-20012.8,48363.2,46852.2,2.80907e+06,17399,-44341.5,-39243.3
24.2078,-0.299743,5.43549,2462.59,861.298,-0.297622,64985.8,942028,45787.2,-46116,-20259.3,2.80925e+06,-34723.5,56531.1,20903.8
31.7576,0.947332,2.27246,2721.66,636.232,0.961473,19673.6,942287,-11041.1,16283.3,68809.2,2.80903e+06,23219.4,-17876.6,-52108.2
41.6499,-0.567278,6.15578,2376.81,947.813,-0.582711,54346.2,941942,53663.3,-8588.43,-38967.6,2.80934e+06,-62166,2852.28,38102.6
37.5078,-0.903868,0.588774,2531.36,783.747,-0.893049,31054.2,942097,25329.9,17965.5,-61634.5,2.80918e+06,-21179.9,-11010.5,61910.7
33.2104,0.971779,0.50397,2526.45,787.311,0.964674,18164.2,942092,15311.8,9771.67,66512.9,2.80918e+06,-10455.4,-1806.72,-65652.1
17.5548,0.31592,5.72184,2445.93,842.723,0.329606,64048.5,942011,54103.7,-34278.4,22360.3,2.80923e+06,-56338.5,34660.4,-18940.4
45.1081,0.537967,4.47756,2517.7,803.982,0.515111,58994.9,942083,-13867,-57342,35454.5,2.8092e+06,12028.8,52122.2,-40681.9
24.3027,-0.682453,1.84425,2557.12,741.911,-0.691741,50092.7,942123,-14195.5,48039.2,-47983.6,2.80913e+06,11220.8,-47675.4,42057.8
51.0079,-0.468151,1.21114,2467.67,863.763,-0.486891,59518.5,942033,22621.8,55051.8,-33177.1,2.80926e+06,-17257,-61133.7,28586.3
28.893,-0.264612,1.61511,2501.83,802.103,-0.246505,66494.1,942067,-3997.67,66373.8,-16913,2.80919e+06,-323.859,-63621.5,21402.9
18.6533,0.699367,4.82767,2401.01,894.453,0.687072,48836.3,941966,6912.76,-48344.5,46180.1,2.80929e+06,-1672.09,48294.3,-51861.5
35.7089,0.970164,5.01389,2407.18,903.053,0.968163,16846.5,941973,3818.24,-16408.1,65156.6,2.80929e+06,-8179.76,13987.4,-69357.9
47.4021,-0.219989,4.42171,2354.8,986.656,-0.26175,64241.6,941920,-17955.1,-61681.4,-17422.7,2.80938e+06,22573.7,70500.1,7935.32
24.2649,-0.681785,4.21216,2422.54,911.163,-0.641227,51807,941988,-22750.8,-46544.2,-43291.8,2.8093e+06,27346.1,35351.4,55866.9
35.0003,-0.707471,3.68666,2383.22,936.042,-0.691237,48389.5,941949,-42291.8,-23514.7,-46287.4,2.80933e+06,38102.7,29450.3,54215.2
25.6913,0.0353609,5.40383,2354.58,952.299,0.0600303,66439,941920,41793.8,-51647.1,3995.56,2.80934e+06,-48289.7,54886.1,2320.08
31.3496,-0.563624,2.48832,2295.09,1023.82,-0.544047,55135.9,941861,-43535.9,33831.8,-35750.3,2.80942e+06,48322.4,-35462.2,46464.7
39.9471,-0.0166692,5.73276,2360.49,954.762,-0.0203045,66628.9,941926,57055.9,-34409.7,-1353.15,2.80935e+06,-61600.4,39607.5,497.828
53.0392,-0.865435,6.0188,2404.06,929.97,-0.871318,33003.6,941969,31309.7,-10437.3,-58601.1,2.80932e+06,-38407.2,4550.1,61061.3
55.6139,-0.850223,1.51614,2571.34,795.8,-0.826392,39168.5,942137,-1134.12,39152,-57483.3,2.80919e+06,-11220.7,-26527.8,60339.4
53.0691,-0.840312,2.63527,2546.47,778.021,-0.836422,37939.4,942112,-33463.7,17876.7,-57898.6,2.80917e+06,29388.9,-18326.4,56311.7
27.8362,-0.521561,4.65933,2687.44,631.378,-0.517209,60864,942253,-1911.86,-60834,-36781.1,2.80902e+06,6579.94,49863.5,31891.1
39.673,-0.00592693,1.79022,2491.49,824.003,0.00972579,68466.1,942057,-13476.1,67126.8,665.918,2.80922e+06,19003.4,-65229.3,3597.48
24.439,0.183446,4.49491,2412.37,884.003,0.180325,66267.5,941978,-13409.8,-64896.5,12148.9,2.80928e+06,17557.8,66891,-13540.9
56.2095,-0.108162,4.70265,2541.01,805.116,-0.0912605,68858.7,942106,-3537.02,-68767.8,-6310.42,2.8092e+06,-7908.12,65927.8,10667.7
29.6447,0.7421,4.00045,2351.06,969.373,0.768824,42530.1,941916,-27895.9,-32103.4,51133.9,2.80936e+06,35710.7,42054.8,-49008.5
24.3477,-0.243685,0.853925,2543.91,755.017,-0.248593,67014.9,942109,43102,51314.8,-17199.3,2.80915e+06,-44345.3,-45333.6,14822.3
58.3528,-0.307512,4.33979,2546.6,785.697,-0.28878,66274.2,942112,-23947,-61796.6,-19990.3,2.80918e+06,23051.1,57397.9,24245.3
45.9041,-0.170684,1.41181,2562.73,762.548,-0.180568,68301.1,942128,8999.04,67705.7,-12539.1,2.80915e+06,-15622.6,-62907.9,9065.63
32.9285,0.172005,5.94411,2294.08,1023.08,0.180618,64616.9,941860,60686.9,-22191.1,11866.1,2.80941e+06,-71396.3,22834.4,-11340
27.4309,0.0542218,0.209969,2486.64,813.64,0.0463676,68328.9,942052,67076.8,13021.1,3171.66,2.80921e+06,-65047.4,-17660.2,-5259.12
28.4274,0.932387,5.18079,2585.23,737.324,0.922122,26985.2,942151,9862.24,-25118.5,64315.4,2.80913e+06,-14889.2,12652,-61320.2
31.3383,0.517009,1.46764,2369.47,943.064,0.499096,57858.9,941935,4620.96,57674,33324.4,2.80933e+06,-10158.9,-59250,-41037.9
69.0531,0.850105,0.392671,2449.83,890.035,0.847204,36069.7,942015,33530.4,13294.2,57519.8,2.80928e+06,-32899.8,-15396.2,-60667
30.8219,0.0228559,3.01887,2489,812.109,0.0314957,68401,942054,-67820.6,8892.25,2155.41,2.8092e+06,67208.2,-6716.59,220.666
40.6377,-0.553209,4.1095,2557.64,763.718,-0.5456,58138.2,942123,-31265.8,-49015.3,-37850.2,2.80916e+06,35229.3,40453.8,37584.7
40.4657,-0.681642,6.01411,2412.46,913.806,-0.673396,49807.8,941978,48633.1,-10753.8,-45368.9,2.80931e+06,-46804.3,20831.7,50088.7
17.5446,-0.776003,4.79697,2687.6,618.671,-0.775952,44859.8,942253,3536.2,-44720.2,-55183.1,2.80901e+06,-3896.14,36970.7,45752.7
29.3368,-0.672701,3.94659,2553.26,751.879,-0.687579,50329.5,942119,-35060.1,-36108.9,-47658.8,2.80914e+06,34688.2,37128.5,40520.5
24.8854,0.484589,5.15948,2219.34,1101.77,0.474962,56863.3,941785,24746.9,-51196,30690.6,2.80949e+06,-28814.7,61339.9,-39959.5
21.8833,-0.493951,5.05436,2510.76,782.279,-0.49559,59699.3,942076,19239.6,-56514.1,-34063.8,2.80917e+06,-21702.3,53620.8,32377.8
36.1144,-0.0730017,1.66236,2620.66,709.36,-0.0932868,69917.9,942186,-8856.89,69354.6,-6550.98,2.8091e+06,-1625.54,-63103.8,305.722
81.0337,-0.100297,1.436,2741.73,634.385,-0.114462,71358.2,942307,10910.8,70519.1,-8221.87,2.80903e+06,-4051.8,-59486.3,2926.47
20.4496,0.126151,4.79996,2382.42,927.226,0.167963,66000.7,941948,5348.85,-65783.6,11245.4,2.80932e+06,-7572.37,71771.1,-669.117
37.0593,-0.262074,0.616,2461.04,870.789,-0.241109,66041.5,942026,55673.1,35524.4,-16407.3,2.80926e+06,-48085.6,-45627.1,22310.2
44.2755,-0.971598,2.68122,2424.67,891.919,-0.973521,15440.3,941990,-13451.3,7580.63,-65755.3,2.80928e+06,17577.3,-6002.97,68304.6
30.6219,0.68916,4.18432,2384.41,938.331,0.721072,46407.6,941950,-23819,-39828.7,48297.3,2.80933e+06,28117.5,51198.4,-43120.9
12.7043,0.494858,0.847985,2459.56,825.358,0.492577,59203.1,942025,38216.8,45216,33509.3,2.80922e+06,-41707.8,-41651.9,-34089.9
17.7123,-0.653559,2.3207,2464.42,848.118,-0.680095,49922.6,942030,-32160.4,38183.5,-46311.6,2.80924e+06,43907.9,-36241,39026.8
22.3705,-0.681492,3.93229,2446.47,880.557,-0.723872,46810,942012,-32452.1,-33734.8,-49112.6,2.80927e+06,42829.6,40492.2,38375.6
17.3181,0.0992705,3.25139,2351.06,956.878,0.128805,65955.1,941916,-65315.9,-9160.34,8566.69,2.80935e+06,73271.2,2231.12,-1356.31
21.5416,-0.944547,4.03268,2455.41,844.21,-0.952655,20666.9,942021,-12117.2,-16742,-64753,2.80924e+06,19839.6,19334.1,63047.9
36.535,0.30097,3.60921,2485.7,838.134,0.340967,64291.3,942051,-57108.8,-29529,23318.6,2.80923e+06,61070.9,28778.3,-12266.7
12.2643,-0.776513,5.33886,2316.17,979.095,-0.785844,40824.3,941882,24961,-32304.3,-51876.1,2.80937e+06,-25603.8,41896.9,55582.5
27.0383,-0.0160116,5.27976,2584.4,726.237,-0.0462239,69661.4,942150,37110.4,-58953.7,-3223.47,2.80912e+06,-35176.9,53051.8,-5266.41
25.3434,0.134125,1.45098,2485.28,811.171,0.134941,67758.4,942051,7100.49,67385.3,9227.77,2.8092e+06,-10967.3,-66013.4,-8875.61
38.0032,-0.00917774,2.01104,2547.9,779.544,-0.0352248,69198.2,942113,-31626.4,61548,-2439.01,2.80917e+06,21540.9,-62388.3,-4777.93
40.3356,0.502661,2.88682,2504.02,810.838,0.511887,58966.7,942069,-57405.3,13479.6,35136.7,2.8092e+06,56327.9,-19054.5,-31922.7
44.2713,-0.236392,3.30769,2403.38,917.177,-0.254696,65028.4,941969,-63992.5,-11560.8,-17127.3,2.80931e+06,69938.8,9239.97,13252
30.9823,-0.784586,5.49056,2379.01,964.696,-0.805667,39631.7,941944,30244.7,-25611.2,-53902.3,2.80936e+06,-28007.4,43547.4,52331.9
28.7641,0.744936,2.44154,2533.54,779.751,0.743439,46177.8,942099,-36933.1,27718.8,51331.1,2.80917e+06,28382,-34025,-49163.6
27.4883,-0.749451,2.87407,2593.26,721.272,-0.769838,44584.5,942159,-42716.5,12770.3,-53777.5,2.80911e+06,45926.5,-9420.79,43055.2
46.1134,0.0937821,3.64422,2521.79,804.443,0.0822845,68651.3,942087,-61149.7,-31204.5,5668.16,2.8092e+06,55127.3,37491.8,-8624.14
36.3919,-0.806584,1.90228,2451.21,858.1,-0.81014,39813,942017,-11748.3,38040.1,-55018.9,2.80925e+06,17253.2,-38479.1,55156
39.8156,0.358848,2.20206,2580.83,754.472,0.400881,63843.1,942146,-38408.6,50997.2,27936.5,2.80915e+06,35262.2,-52830.4,-14276
47.7623,-0.460748,4.90537,2440.48,884.432,-0.441971,60786.1,942006,10450.8,-59881,-29949.6,2.80928e+06,-15177.6,58587.5,36133
40.9195,-0.943562,4.86467,2648.99,679.993,-0.952036,21603.7,942214,2676.85,-21437.2,-67216.8,2.80907e+06,-5681.78,25109.6,56187.7
47.1926,0.758647,3.36579,2614.3,712.236,0.748551,46507.4,942180,-45146.4,-11169,52502.5,2.8091e+06,38296.9,6126.29,-49968
28.7786,-0.570366,0.549298,2249.07,1073.31,-0.554511,54132.1,941814,45887.1,28717,-36070.3,2.80946e+06,-53351.2,-30786.3,47281.5
35.7922,0.266744,2.56021,2640.1,699.419,0.311477,66978.1,942206,-56521.9,35935.3,21954.3,2.80909e+06,50339.3,-36682.1,-7025.27
70.1979,0.339092,0.312052,2379.92,967.126,0.326704,63244.8,941945,60072.8,19777.8,21862,2.80936e+06,-65445.9,-19922.9,-27440.7
21.323,-0.387614,0.71661,2496.66,800.479,-0.402106,62755.1,942062,46393,42259.9,-27560.5,2.80919e+06,-50143.2,-38169.7,22923.7
72.0069,0.870851,4.53371,2521.25,825.487,0.880828,32609.1,942087,-6599.49,-31934.3,60669.2,2.80922e+06,4192.46,36950.5,-57046.9
71.5874,-0.515374,1.32128,2714.82,648.491,-0.52054,61029.2,942280,13512.2,59514.5,-37206.3,2.80904e+06,-17526.3,-49431.3,29870.1
68.2232,0.521761,3.59056,2441.66,905.128,0.54503,56828.1,942007,-51474.3,-24079.5,36942.2,2.8093e+06,56392.1,29316.1,-32329.9
59.5151,0.861917,1.1236,2408.97,924.786,0.85431,34992.8,941974,14758.6,31728.2,57515.8,2.80932e+06,-15792.9,-30080.3,-63568.4
33.4795,0.144039,0.967418,2328.08,996.709,0.176443,65144.7,941894,35937.9,54335,11677.5,2.80939e+06,-45380.2,-59341.2,-4308.14
77.0522,-0.0487743,5.08736,2554.86,793.946,-0.0491237,69252.1,942120,26265.3,-64077.9,-3406.03,2.80919e+06,-21710.5,63076,3181.01
40.5713,0.456239,3.13125,2427.19,890.785,0.470221,59641.6,941993,-59634.6,-911.188,31777,2.80928e+06,64165.1,-5219.82,-29321.1
39.2741,-0.0657137,1.79975,2904.65,477.728,-0.0416062,73872.8,942470,-16249.2,72063.6,-3076.23,2.80887e+06,13124.4,-49352.7,8693.72
84.9248,0.473591,5.39255,2437.04,920.256,0.472714,59672.5,942002,38116,-45912.6,32010.3,2.80931e+06,-37989.3,50562,-34205.6
21.6081,0.618687,0.273273,2540.5,755.303,0.630973,53639.4,942106,51502.6,14988.7,43625.7,2.80915e+06,-51564.2,-12803,-37685.1
38.3654,0.77926,2.39464,2386.86,946.707,0.75367,44045.4,941952,-30978.3,31310.4,50506.7,2.80934e+06,32643.2,-22390.5,-61248.9
33.1989,-0.0176694,4.63207,2450.09,864.455,-0.0178617,67886.5,942016,-3047.05,-67818.1,-1212.76,2.80926e+06,12705.7,68508.1,1183.6
26.3766,-0.593568,5.96469,2508.47,807.294,-0.620552,53874.1,942074,51751.7,-14972.8,-42633.5,2.8092e+06,-53093.7,23740.2,33948.6
46.8716,-0.37146,5.65027,2483.97,848.043,-0.383903,63127.1,942049,49311.2,-39413.5,-26245.8,2.80924e+06,-56743.3,31966.4,22854.8
59.8512,0.472741,1.44603,2407.96,925.019,0.482867,58943.1,941973,7303.41,58488.9,32501.9,2.80932e+06,-8132.06,-64070.1,-32021.7
30.8709,-0.519565,1.88054,2622.64,687.041,-0.52822,59650.4,942188,-18248.1,56790.7,-37107.8,2.80908e+06,16311.7,-51640.9,30439.9
37.9118,-0.200856,2.24242,2496.17,815.471,-0.212863,66963,942062,-42631.8,51638.9,-14588.2,2.80921e+06,38588.3,-54485.8,11101.3
45.7411,-0.905622,6.18968,2537.22,782.849,-0.907,29098.4,942103,29069,-1306.8,-62669.8,2.80917e+06,-28237.9,6880.24,59607
42.4972,-0.121914,6.13807,2729.74,608.007,-0.119681,71157.6,942295,70237.7,-11404.8,-8577.86,2.809e+06,-57727.6,5037.16,7586.73
19.3547,-0.343125,2.19125,2619.4,685.9,-0.317367,66577.8,942185,-38728.4,54154.5,-22281.5,2.80908e+06,32556.5,-45682.9,26573.8
39.8262,-0.984859,3.73943,2507.27,805.572,-0.982767,12696.4,942073,-9821.85,-8045.51,-67502.4,2.8092e+06,9676.47,2542.48,66522.7
38.1908,-0.551121,3.86647,2385.63,930.554,-0.56866,55109.9,941951,-40725.3,-37128.9,-38098.5,2.80932e+06,48373.4,39694.6,36220.7
37.07,0.35098,5.7693,2575.7,735.862,0.361463,64911.2,942141,56765.3,-31482.9,25164.5,2.80913e+06,-52378.1,31235,-20362.6
29.7897,0.289315,1.0474,2529.98,770.815,0.285375,66127.7,942095,32585.6,57541.8,19690,2.80916e+06,-32738.1,-53523.2,-19838.9
17.7716,0.874791,5.86721,2436.84,851.049,0.871495,33206.9,942002,30161.4,-13892.1,59011.7,2.80924e+06,-30172.3,11633.7,-61116.1
36.189,0.315592,0.631109,2541.83,786.291,0.291954,66145.4,942107,54958.3,36807.5,20191.1,2.80918e+06,-44330.6,-42407.6,-25562.5
44.9709,0.628496,4.21996,2554.58,793.542,0.588575,56050.9,942120,-28117.6,-48488.2,40807,2.80919e+06,16227.5,41935.5,-49354.5
23.1855,-0.272332,1.1041,2485.25,827.454,-0.257721,66073.4,942051,32334.3,57621,-17623.8,2.80922e+06,-21010.8,-61257.9,21315
38.4773,-0.531428,2.42487,2452.7,858.352,-0.516245,58181,942018,-43593.3,38531.2,-35070.3,2.80925e+06,43647.9,-36393.6,39903.4
54.8388,0.0622235,3.35294,2561.63,774.887,0.0873656,69162.2,942127,-67303.6,-15925.8,6065.59,2.80917e+06,65269,9574,1128.38
19.3144,0.864419,3.87312,2504.56,784.945,0.867414,34158.8,942070,-25669.1,-22537.1,59547,2.80918e+06,24879.6,23840.5,-56763.7
23.6772,-0.442581,2.49054,2420.37,888.831,-0.471053,59527.6,941986,-48328,34755.5,-31788.4,2.80928e+06,49380.3,-43777.3,25264.6
32.4047,0.965107,6.16812,2495.98,807.421,0.962145,18677.4,942061,18612.9,-1550.63,65936.8,2.8092e+06,-15153.4,3542.04,-65525.5
71.5083,0.136671,1.7202,2666.55,688.987,0.137745,70162,942232,-8934.3,69590.8,9757.5,2.80908e+06,13645,-60134.7,-8246.2
27.9487,0.876884,3.73931,2678.08,643.326,0.888869,32525,942243,-26474,-18894.5,63101.1,2.80903e+06,28914.4,17087.5,-49857.9
26.4125,-0.0714058,0.792462,2580.46,723.56,-0.0682982,69520,942146,49754.1,48554.7,-4759.2,2.80912e+06,-41681.8,-47961.8,5186.14
46.0045,-0.324251,5.25498,2327.28,999.078,-0.335381,62339.1,941893,32373.8,-53273.8,-22192.7,2.80939e+06,-36413.5,61637.8,22078.1
37.1797,0.988073,2.31447,2433.48,873.38,0.987929,10482.1,941999,-7229.84,7589.73,66849.7,2.80926e+06,6777.8,-8173.82,-69235.8
44.4594,-0.0333447,0.285141,2269.77,1068.36,-0.0345659,65308.9,941835,62192.5,19933.5,-2258.81,2.80946e+06,-75533.6,-17061.5,2338.08
48.5255,-0.575926,4.98584,2484.7,848.714,-0.542551,57437.2,942050,15430.2,-55325.7,-37097.4,2.80924e+06,-14099.9,49345.7,46194.7
20.9226,0.82504,1.96755,2525.34,771.644,0.823177,39139.3,942091,-13595.3,36702.3,56744.4,2.80916e+06,18667.7,-31873.6,-54500.9
41.8498,-0.723559,0.824194,2405.01,912.665,-0.70954,47402.1,941970,32631.9,34382,-47730.1,2.8093e+06,-30210.1,-35290.5,54488.6
46.3872,0.46658,3.49479,2414.17,911.357,0.483846,58982.8,941980,-54821.9,-21760.6,32609.8,2.8093e+06,62417,18387.3,-29761.5
36.4863,-0.981974,5.82569,2476.28,831.899,-0.982933,12557.2,942042,11704.2,-4549.19,-67094.7,2.80922e+06,-11188.3,9126.06,66819.3
27.4803,0.732209,2.75559,2508.99,791.518,0.719291,47733.2,942074,-44158.2,18124.9,49422.2,2.80918e+06,39579.7,-15550.1,-51361.9
32.5473,0.747999,1.25961,2396.62,922.902,0.770485,42806.2,941962,14400.3,40311.4,51739.1,2.80931e+06,-12257.8,-51416.2,-48894.9
45.9661,-0.137529,0.692655,2607.25,716.544,-0.131141,69439.1,942173,52723.9,45188.2,-9185.65,2.80911e+06,-50247.8,-37410.1,10041.6
35.106,-0.920743,5.53387,2563.96,755.983,-0.934039,24808.8,942129,18352,-16693.8,-64877.7,2.80915e+06,-22900.2,22435.8,56736
60.1127,-0.398769,5.38749,2276.47,1099.42,-0.370866,60777.3,941842,35668,-49210.5,-24271.1,2.80949e+06,-49971.3,48524.6,36395.6
31.0597,0.101727,6.05214,2389.23,917.637,0.122097,66545.9,941955,64823.2,-15043.7,8186.29,2.80931e+06,-69681.5,17004.9,-3214.3
22.9187,-0.328613,5.38673,2654.69,672.969,-0.371967,65607.7,942220,41207.2,-51052.3,-26290.3,2.80906e+06,-37069.7,47864.1,10735
55.2299,0.483283,2.36068,2450.61,876.69,0.493485,59060.3,942016,-41407.5,42113.3,33509.9,2.80927e+06,46009.4,-42389.5,-31799.5
24.0127,-0.573841,4.39686,2266.39,1074.17,-0.60879,51803.8,941832,-18340.2,-48448.6,-39753.5,2.80947e+06,14253,66730.6,37127.1
50.1891,0.972964,3.03659,2524.57,803.383,0.979011,14046.9,942090,-14013.9,962.042,67476.3,2.80919e+06,20767,-3723.95,-63780.4
38.7425,0.333845,6.19182,2696.17,653.223,0.377014,65973.8,942262,65770.4,-5176.78,26854.7,2.80904e+06,-59093.4,7946.55,-10689.2
41.1094,0.324353,2.86022,2604.72,712.406,0.333633,65998.6,942170,-63439.3,18200.8,23357.6,2.8091e+06,57987.2,-17166.4,-18567.1
28.9388,0.525155,4.84708,2534.39,765.457,0.52608,58728.5,942100,7446.49,-58254.5,36329.5,2.80916e+06,-8819.73,55227.3,-34236.6
20.286,-0.809735,2.60185,2525.12,782.022,-0.793937,41909.7,942091,-34783.7,23377.6,-54726.4,2.80917e+06,32754.6,-12049.5,56347.2
48.4838,0.941059,5.18656,2450.88,868.116,0.942285,22736.5,942016,9750.32,-20539.7,63989,2.80926e+06,-12976.8,20688.8,-65424.4
41.7668,-0.715402,3.77114,2569.13,758.7,-0.717405,48438,942135,-37570.7,-30572.5,-49880.7,2.80915e+06,41587,20735.7,45853.9
24.6079,-0.375595,5.92191,2477.92,830.696,-0.358258,63749.9,942043,60428.9,-20307.4,-24462.7,2.80922e+06,-55011.6,28318.9,28953.4
24.3492,-0.558262,5.03701,2352.55,954.613,-0.565705,54861.4,941918,19278.7,-51362.5,-37636.6,2.80935e+06,-14301.2,60165.7,39221.5
53.2547,-0.745784,4.07698,2498.78,833.289,-0.766446,44042.8,942064,-26238.1,-35374.1,-52554.8,2.80922e+06,29495.3,40611.1,46495.9
24.4204,0.135693,4.42851,2410.5,887.049,0.15299,66553,941976,-18568.7,-63910.1,10303.3,2.80928e+06,19910.2,67451.2,-6088.61
22.2243,-0.454032,1.82725,2560.36,748.78,-0.450117,61981.4,942126,-18248.8,59234,-31242.8,2.80914e+06,6874.78,-57103.3,29970.7
57.5448,-0.991534,3.19414,2472.54,871.797,-0.994566,7101.33,942038,-6687.98,-2387.4,-67837.4,2.80926e+06,15411.9,-5259.77,68060.7
38.4723,-0.626565,4.42831,2660.6,694.082,-0.665175,52834.1,942226,-12911.2,-51232.2,-47066.4,2.80909e+06,20885.4,50625.4,29997.7
40.7185,0.374422,3.44899,2362.43,973.108,0.406504,60913.1,941928,-58627.9,-16527.9,27101.7,2.80936e+06,65536.5,27019.9,-21013.6
75.9313,-0.553812,0.419254,2665.08,693.458,-0.545193,59367.2,942231,54696.6,23081.2,-38609.3,2.80909e+06,-44834.4,-23845.5,36287.1
36.5314,0.496765,1.29053,2358.49,958.087,0.510508,57279.9,941924,14702.4,55360.9,34007.2,2.80935e+06,-21407.2,-61598.8,-33609.5
75.8862,0.834097,5.31571,2313.67,1048.76,0.83688,36115.2,941879,19659.6,-30295.4,55215.4,2.80944e+06,-26947.2,33852,-63400.6
50.3031,-0.401142,6.16909,2617.69,708.293,-0.400524,64309,942183,63914.3,-7113.38,-28110.5,2.8091e+06,-57274.5,7192.28,25430.8
21.2707,-0.0893316,5.32114,2432.65,877.597,-0.0448552,67586.8,941998,38987,-55208.6,-3034.67,2.80927e+06,-38187,56934.3,15175
22.1993,0.475902,4.48481,2467.92,845.874,0.512302,58522.6,942033,-14758.3,-56631.2,34910.4,2.80924e+06,9805.47,63501.4,-24964.6
22.7396,0.838304,5.16256,2349.79,955.405,0.839186,36160.9,941915,13982.2,-33348.3,55798.5,2.80935e+06,-22648.4,33698,-60981.2
39.4306,-0.0256812,1.41469,2271.71,1055.29,-0.0236018,65357.6,941837,10743.6,64468.5,-1542.99,2.80945e+06,-10224.5,-76277.4,2382.06
45.434,0.569192,3.23856,2409.85,911.447,0.551329,56178.1,941975,-55950.7,-5049.83,37124.7,2.8093e+06,55877.4,6606.65,-44207.5
74.7536,0.109939,0.658708,2217.34,1161.8,0.115284,64157.1,941783,50485.7,39589.6,7445.97,2.80955e+06,-64316.3,-48256.7,-7849.62
12.5961,0.659016,2.63908,2349.49,950.788,0.686471,48346.5,941915,-42650.2,22767.1,45641.4,2.80934e+06,51321.6,-30208.6,-42365.1
