E_rel_keV,cosTheta_cm,phi,K3_lab_keV,K4_lab_keV,cosTheta3_lab,pT3_lab_keV,E3,px3,py3,pz3,E4,px4,py4,pz4
41.0439,-0.89681,5.0318,13864.8,3769.61,-0.897471,71456.9,953430,21979.8,-67992.5,-145396,3.73115e+06,-25352.8,70645.5,149941
33.963,0.645779,0.841073,13667.9,3995.2,0.646587,122698,953233,84138.5,89305.3,103999,3.73137e+06,-78704.5,-106644,-110598
55.5206,0.981292,5.36801,15117.3,2627.22,0.980358,33375.2,954683,19120.1,-27355.5,165898,3.73001e+06,-19306.7,15346.2,-137782
46.2946,-0.196419,5.85238,14337.9,3328.21,-0.179607,162088,953903,147788,-66567.8,-29593.5,3.73071e+06,-135977,67794.6,41669.2
24.4094,0.725369,1.66738,13923.7,3719.13,0.735432,110010,953489,-8389.9,109690,119399,3.7311e+06,20357.2,-119735,-113965
63.8895,0.0910631,2.79867,13703.9,3962.73,0.0872637,160442,953269,-151102,53944.7,14054.4,3.73134e+06,161014,-57495.7,-18048.4
67.0838,-0.854907,5.45434,14227.4,3439.77,-0.855668,84939.6,953793,58746.9,-61347.7,-140438,3.73082e+06,-51336.4,66717.8,136264
36.9143,-0.455725,6.13573,14465.3,3214.8,-0.475606,145587,954031,143808,-22688.1,-78714.5,3.73059e+06,-142968,16042.8,57259.7
60.4538,-0.875632,5.2983,13752.1,3956.64,-0.882896,75761,953318,44808.3,-61089.6,-142448,3.73134e+06,-38862.3,83715,144889
32.4733,-0.113543,0.541243,14520.9,3141.11,-0.106244,164885,954086,142661,82673.7,-17617.8,3.73052e+06,-124184,-86707,22053.3
64.9504,-0.81837,1.24262,13987.8,3672.08,-0.81347,94644.1,953553,30453.4,89610.8,-132375,3.73105e+06,-29416.4,-85734.1,138464
66.9892,-0.452433,2.36849,14039.1,3673.99,-0.428964,147267,953605,-104025,104243,-69933.5,3.73105e+06,104985,-91699.9,89283.3
56.1394,0.911503,5.91814,14101.9,3588.03,0.919756,64131.4,953667,60719.8,-20638.6,150284,3.73097e+06,-70500.7,36986.2,-142907
32.417,0.889442,4.57627,14507.1,3182.25,0.879515,78873.1,954073,-7972.39,-78469.1,145775,3.73056e+06,18501.9,55846.7,-142379
68.9615,0.934752,3.45088,14175.3,3516.22,0.931927,59409.9,953741,-55480.7,-21247,152672,3.7309e+06,54411.8,3622.33,-152483
35.4199,0.238179,5.34437,13821.4,3812.07,0.239743,157033,953387,93721.8,-125998,38778.5,3.73119e+06,-93100.5,135026,-39151.6
99.2728,0.297971,2.27215,13560.9,4184.66,0.285457,153542,953126,-97012,119012,45732.4,3.73156e+06,114948,-119851,-60298.8
65.3878,0.329663,4.36075,14037.7,3631.66,0.316747,154627,953603,-54037.7,-144877,51636.3,3.73101e+06,49396.5,144064,-62384.6
41.2503,0.235152,5.47545,14190.6,3441.8,0.237318,159230,953756,109909,-115214,38899.4,3.73082e+06,-108401,112260,-36284.4
92.3232,0.673955,2.48324,13764.8,3947.31,0.672469,119469,953330,-96179.5,70868,108548,3.73133e+06,92762.1,-85535.2,-116279
31.8734,-0.0599132,4.01844,13651.2,4007.43,-0.0781528,160253,953217,-102811,-122926,-12562.6,3.73139e+06,109327,133928,-1145.43
36.5494,-0.712662,0.349506,13687,3952.33,-0.715323,112476,953252,105796,38182.5,-115136,3.73133e+06,-114278,-43125.8,120664
52.0699,-0.841423,2.30181,14017.6,3627.34,-0.8401,88363.6,953583,-58194.3,66494.7,-136855,3.73101e+06,61565.4,-62396.3,139178
77.4231,0.396554,6.04123,14218.5,3462.5,0.40434,150064,953784,145263,-37655.1,66342.1,3.73084e+06,-146762,29156,-58609.4
62.8145,0.765332,3.71582,14369.3,3298.23,0.765378,106158,953935,-90087.5,-56158.9,126248,3.73068e+06,80944.8,60669.3,-119856
25.317,0.874601,6.13409,14505.7,3145.95,0.881062,78393.4,954071,77276.2,-13187.4,146024,3.73053e+06,-81779.1,6106.97,-129372
68.1652,-0.524564,0.826301,14389.5,3331.83,-0.543871,138518,953955,91821.5,103712,-89774.6,3.73071e+06,-103487,-96463.4,69529.7
83.6375,-0.782469,0.695068,13833.4,3862.78,-0.776068,102052,953399,77090.4,66871.4,-125584,3.73124e+06,-82158.3,-58390.8,136571
72.8842,0.607072,3.31465,14358.7,3327.42,0.607902,130923,953924,-129392,-19961.8,100236,3.73071e+06,121727,31672.5,-94844.7
25.2779,0.290307,4.67294,14257.5,3366.53,0.298922,156789,953823,-6363.28,-156660,49113.3,3.73075e+06,5336.31,153119,-40424.8
48.6378,0.633921,5.06504,14494.2,3176.94,0.643586,126800,954060,42295,-119538,106623,3.73056e+06,-48664.9,114175,-91045.5
43.3181,0.199948,2.29467,13856.5,3814.14,0.221566,157932,953422,-104131,118741,35884.3,3.73119e+06,112736,-123870,-19871.8
52.1556,-0.83182,0.520693,13795.3,3879.64,-0.841841,87217.8,953361,76263.9,42317.3,-136039,3.73126e+06,-87658.5,-55822.1,134673
50.8496,0.908114,0.587178,14268,3404.76,0.899587,71784,953833,59288,40470.6,147858,3.73078e+06,-47513.3,-27645.2,-149571
46.5818,-0.692084,1.6301,14832.1,2866.61,-0.701605,119430,954398,-6839.94,119234,-117593,3.73025e+06,7534.56,-111120,94729.5
54.9723,-0.0468809,5.73299,13876,3804.69,-0.0255552,162019,953441,137645,-85463.7,-4141.79,3.73118e+06,-144211,84399.7,21387
64.8289,-0.115906,1.74816,13911.2,3757.41,-0.124701,161012,953477,-29983.6,158196,-20236.4,3.73114e+06,23242.7,-165210,13787.3
37.7549,-0.167616,2.57167,14270,3377.96,-0.152452,162453,953835,-137066,87198.9,-25059.2,3.73076e+06,128943,-85147.9,36287.5
58.2248,-0.684604,1.2076,14101.7,3621,-0.666512,121810,953667,39829.8,115114,-108904,3.731e+06,-51825.9,-96005.9,122897
54.3094,0.707926,2.73863,13735.6,3935.73,0.715531,112642,953301,-102849,45938.6,115375,3.73132e+06,118558,-42339.3,-116219
41.3199,-0.433136,0.276907,13769.2,3914.29,-0.418196,146648,953335,140146,43182,-67514.7,3.73129e+06,-146590,-28547.6,83016.6
121.452,-0.797708,2.55671,13876.4,3859.04,-0.787574,99873.6,953442,-83045.2,55481.7,-127646,3.73124e+06,79011.6,-50394.7,141424
53.6405,-0.198202,4.89626,14067.1,3606.3,-0.177746,160594,953633,29901.8,-157786,-29006.8,3.73099e+06,-26698.7,155308,45428.3
31.7961,-0.560796,4.87238,14019.1,3602.38,-0.559298,135048,953585,21701,-133293,-91116.2,3.73098e+06,-20788.3,133455,92873.1
44.7182,0.998529,2.27587,14508.8,3161.66,0.997743,11129.6,954074,-5631.96,9599.39,165380,3.73054e+06,6133.64,4453.28,-153369
56.0825,-0.846413,4.37392,14173.7,3488.26,-0.85434,85136.8,953739,-28488.7,-80228.9,-139953,3.73087e+06,30325.1,88885.4,131134
38.3273,-0.947576,0.488678,14642.4,3018.13,-0.946976,53504.2,954208,47770.9,24096.4,-157692,3.7304e+06,-39211.8,-25944.5,142470
52.2654,0.659846,5.0229,14537.7,3130.29,0.655995,125231,954103,36825.1,-119694,108843,3.73051e+06,-39994.6,105339,-103196
59.3806,0.0801395,3.4881,14266.7,3411.33,0.0782973,163850,953832,-155165,-52639,12868.5,3.73079e+06,144761,65520.1,-13918
73.2326,0.918454,1.31229,13507.2,4204.73,0.920965,62299.7,953073,13507.8,60817.7,147251,3.73158e+06,-28272,-68820.6,-160709
58.8837,-0.15763,4.74571,14015.5,3660.19,-0.175463,160363,953581,3982.77,-160314,-28581.3,3.73104e+06,-10802.2,164225,14582.3
41.1835,-0.306343,0.100805,14459.7,3185.98,-0.306238,157521,954025,156796,15096,-50673.6,3.73057e+06,-145642,-17717.7,47278.5
65.6457,-0.247119,0.635625,14446,3286.71,-0.218447,161398,954011,128972,97033.8,-36129.4,3.73067e+06,-120811,-81765.2,56847.1
95.5696,0.876389,5.32256,13398.1,4385,0.864122,80140.8,952964,44139.9,-66889.6,137600,3.73176e+06,-48835.6,55137.3,-165177
47.4257,-0.849875,5.62814,14707.6,2970.4,-0.846984,88724.1,954273,71108.4,-53061.9,-141357,3.73035e+06,-56813.6,49756.5,128254
23.6893,-0.453703,3.11922,14685.9,2966.01,-0.453273,148654,954251,-148585,4556.9,-75592.6,3.73035e+06,132405,1855.17,67714.7
55.2953,0.308366,5.26417,14178.7,3500.59,0.326452,154867,953744,79610.1,-132839,53487,3.73088e+06,-88364.7,129833,-37992.9
39.975,0.449084,2.11981,14383.6,3262.74,0.448102,147536,953949,-75475.5,126769,73951.2,3.73064e+06,78407.6,-114897,-70601.1
34.6287,-0.816597,0.232652,14792,2896.35,-0.808422,98518.3,954357,95556.3,23975.9,-135311,3.73028e+06,-76235.4,-12845,124993
44.2756,0.821449,2.75737,14106.4,3563.84,0.833102,90391.9,953672,-84396.3,32372.1,136147,3.73094e+06,93599.8,-44691.5,-125786
41.3071,-0.557884,2.16646,14029.8,3694.49,-0.527208,138486,953595,-78494.1,114092,-85921.5,3.73107e+06,66104.5,-104248,110985
38.6313,0.870375,1.04267,14070.5,3577.24,0.874942,79032.2,953636,41796.5,67075.6,142801,3.73096e+06,-35329.2,-78428.4,-138856
61.3387,-0.204891,2.02573,14132.5,3526.28,-0.195891,160405,953698,-69672.6,144483,-32042.6,3.73091e+06,72316.4,-139833,38950.1
38.655,0.212096,6.2656,13970,3663.35,0.216063,158783,953535,158733,-3966.45,35137.1,3.73104e+06,-162058,-1749.38,-32512.1
52.1087,0.422567,6.20047,13972.4,3688.91,0.412962,148123,953538,147426,-14346.2,67163.5,3.73107e+06,-147374,3909.51,-76021.9
48.7095,0.0336576,3.45218,14670.7,3017.64,0.0200921,166650,954236,-158193,-52411.7,3349.02,3.7304e+06,143970,39812.8,-13876.2
43.6444,0.144551,3.06722,13632.6,4052.49,0.164929,158434,953198,-157868,13382.7,26493.2,3.73143e+06,173305,-6573.71,-12210
43.2729,0.698206,4.77018,13981.9,3656.74,0.70281,115737,953547,7699.45,-115480,114343,3.73104e+06,-3018.83,121061,-112288
63.6229,-0.131392,2.69167,14148.8,3506.53,-0.127804,162327,953714,-145888,71180.1,-20917.6,3.73089e+06,145159,-67284.9,23539.9
40.7846,0.53005,6.24065,13878.4,3834.88,0.538351,136593,953444,136141,-11112.2,87259.3,3.73121e+06,-146386,-14581.6,-83435.3
36.3648,-0.442083,5.07446,14318,3372.82,-0.465797,145700,953883,53470.2,-135533,-76694.7,3.73075e+06,-45419.3,141958,54222.4
85.6363,-0.459775,0.505331,13499.3,4208.09,-0.457506,142131,953065,124406,68735.7,-73128.2,3.73159e+06,-136867,-76077.1,82871.4
43.5072,-0.0726905,1.59832,14354.3,3289.5,-0.0796643,164339,953920,-4845.81,164267,-13133.7,3.73067e+06,3039.47,-156450,6881.98
53.7089,-0.656105,4.5065,13883.5,3777.64,-0.665175,121050,953449,-23371.9,-118773,-107836,3.73116e+06,32262.1,127617,104157
39.5448,-0.996364,2.87699,13489.8,4187.35,-0.996516,13325.8,953055,-11915.8,5965.75,-159228,3.73157e+06,19285.1,5486.92,175588
58.6349,-0.83524,1.52143,14379.5,3326.5,-0.844439,88386.8,953945,968.985,88381.5,-139339,3.73071e+06,-17963.8,-94629.8,124627
66.5306,0.252628,2.06903,13848.3,3814.48,0.253595,156617,953414,-74039.3,138011,41059.5,3.73119e+06,81187.1,-141762,-41986.5
93.3102,-0.441351,3.14172,14188.3,3530.55,-0.425357,148333,953754,-148315,2318.91,-69715.7,3.73091e+06,140014,9165.87,81510.7
59.9921,-0.0841874,1.43133,14128.5,3546.16,-0.103014,162681,953694,23096.4,161033,-16848.1,3.73093e+06,-20725.3,-161296,1596.26
46.3179,-0.112536,2.4043,14044.6,3591.01,-0.112748,162022,953610,-120037,108821,-18384.9,3.73097e+06,120024,-109741,18281.4
45.4199,-0.344922,0.217752,14247.6,3390.55,-0.343248,154266,953813,150541,33693.6,-56376.4,3.73077e+06,-145658,-30722.8,55920.8
132.781,0.792257,5.31616,13740.3,4012.84,0.789046,99074.8,953306,58243.3,-80147,127251,3.73139e+06,-50518.1,90083.8,-138794
46.1846,-0.382224,2.11242,13642.5,4025.12,-0.389238,148020,953208,-74448.1,127935,-62547.6,3.7314e+06,90609.4,-134192,61684.1
49.6598,0.951376,4.59635,14262.4,3415.67,0.946577,52993,953828,-3293.72,-52890.5,155551,3.7308e+06,15704.4,38357.3,-154132
78.5336,0.800712,0.150444,14548.5,3145.88,0.803628,98781.5,954114,97406.7,16423.7,133388,3.73053e+06,-94125.9,-7784.2,-120588
60.7841,-0.251327,0.0491592,14112.1,3553.53,-0.263943,157659,953677,157405,8948.32,-43142.8,3.73093e+06,-159438,-3133.08,32759
46.8321,-0.732051,5.19423,14559.5,3128.39,-0.74127,111451,954125,49304.1,-99952.1,-123085,3.73051e+06,-60174.5,92878.2,105280
108.493,-0.993704,1.56256,14287.8,3424.38,-0.993529,18681.7,953853,-1996.81,18574.7,-163413,3.7308e+06,-8552.34,-17297,158642
26.228,-0.320137,3.30954,13955.9,3661.75,-0.3167,154175,953521,-151933,-26195,-51476.9,3.73104e+06,153890,24388,55081.9
51.587,0.467034,4.95723,14239.2,3421.88,0.459192,145861,953805,33220.1,-142027,75397,3.7308e+06,-41870.6,132117,-79454.2
40.065,-0.806255,0.794952,14164.2,3477.52,-0.813667,95198.1,953730,66368.9,68248.5,-133245,3.73086e+06,-72377.1,-71429.5,124882
71.1004,-0.544873,2.84596,14031,3672.01,-0.555066,135569,953596,-128619,42851,-90465.6,3.73105e+06,140255,-28320.3,83149.5
27.3766,-0.365211,5.86207,13608.1,4032.04,-0.368062,149222,953174,136765,-59688.3,-59069.8,3.73141e+06,-145601,71363.7,61496.4
115.112,-0.89264,5.69518,14471.4,3252.39,-0.897304,73071,954037,61157.2,-39989.5,-148538,3.73063e+06,-61973.4,44376,135818
56.7841,0.538724,1.95075,14089.8,3566.99,0.538517,137620,953655,-49142.6,128547,87953.2,3.73095e+06,58280.1,-124443,-87870.4
42.2071,0.50197,4.10707,13752.6,3897.97,0.492531,140417,953318,-79087.2,-116027,79467.1,3.73128e+06,85039.7,116111,-91434
43.2684,0.859926,4.77058,13777.1,3882.57,0.851778,84604.5,953343,3828.6,-84517.9,137553,3.73126e+06,-8814.79,77762.4,-151109
49.5291,-0.885592,1.50988,14338.8,3332.72,-0.877202,79110.9,953904,6161.69,78870.6,-144539,3.73071e+06,1435.68,-63093.4,144475
60.0383,0.806179,3.63958,13812.3,3845.09,0.803061,96354.6,953378,-84587.1,-46143.6,129853,3.73122e+06,85911,46108.3,-138464
68.504,0.825512,4.27294,14194.9,3508.29,0.814416,95130.1,953760,-42915.5,-84899.9,133513,3.73089e+06,24697.2,77529.9,-139803
47.673,0.0257971,0.280208,13960.3,3687.52,0.0224526,162526,953526,156696,43140.8,3650.06,3.73107e+06,-157067,-52841.8,-6399.81
108.306,0.32862,4.36895,13819.8,3887.42,0.324057,153013,953385,-51179.1,-144200,52413.3,3.73127e+06,55150.8,149974,-58831.2
48.6209,-0.965348,2.80487,13606,4072.3,-0.960604,44599.9,953171,-42244.1,14303.4,-154154,3.73145e+06,32181.3,-13161.1,170780
87.3867,-0.308951,3.42631,13203.1,4555.69,-0.297623,150902,952768,-144879,-42208.3,-47043.8,3.73194e+06,165745,49266.3,63903.2
60.6022,0.628612,6.25862,14077.4,3578.26,0.627605,127097,953643,127014,-4609.38,102458,3.73096e+06,-126568,-2712.47,-103253
175.363,-0.0451046,3.79992,13949.1,3831.71,-0.0465061,162326,953515,-129697,-97613.3,-7557.31,3.73121e+06,128349,109820,6722.16
54.2153,-0.497654,6.27869,13682.6,3984.94,-0.490279,140261,953248,140259,853.575,-78900.9,3.73136e+06,-146703,6466.68,90326.7
63.8305,-0.859345,2.94205,13782.4,3898.9,-0.861132,82113.9,953348,-80981.2,13591.4,-139090,3.73128e+06,85179.5,-28125.9,145031
42.4167,-0.909415,4.29411,14990.9,2776.03,-0.905232,71601.8,954556,-33350.8,-63360.4,-152538,3.73016e+06,4933.19,56720.5,132139
39.2891,-0.0620277,2.31552,14305.2,3336.28,-0.0707085,164167,953871,-110539,121375,-11637.1,3.73072e+06,109685,-113287,4184.4
52.6627,0.00446078,2.52368,14082.6,3605.2,-0.0119047,163271,953648,-134947,91907.2,-1943.83,3.73098e+06,125534,-104905,-11181.4
62.6883,0.914219,1.28847,14253.5,3405.92,0.913662,66775.1,953819,17301.5,64494.7,150095,3.73079e+06,-22847.5,-59788.1,-145963
46.6006,-0.187388,2.10726,13941,3723.37,-0.205984,158970,953506,-80384.9,137149,-33462.9,3.7311e+06,87955.4,-140222,19292.9
98.5228,0.289512,3.50452,14950.9,2821.69,0.294076,160839,954516,-149271,-59894.4,49487.1,3.7302e+06,134373,38477.6,-38813.7
39.4436,0.18883,5.25496,14004,3630.65,0.180817,160140,953569,83261.8,-136793,29441.3,3.73101e+06,-80627.7,138820,-36153.2
93.4391,0.50201,4.37641,13814.7,3884.4,0.493528,140645,953380,-45428.5,-133106,79809.1,3.73126e+06,51143.1,134638,-90715.8
52.6386,0.127874,1.62691,14155.9,3493.4,0.120219,162524,953721,-10140.5,162207,19681.2,3.73087e+06,4920.03,-159308,-25523
37.1428,-0.678677,2.19598,14376.1,3263,-0.681509,120741,953942,-71524,97275.8,-112441,3.73064e+06,64635.1,-96673.5,103981
14.2189,0.958946,0.989674,13848.1,3772.64,0.962268,44055.9,953414,25232.8,36114.1,155799,3.73115e+06,-25959.7,-48546.2,-158454
120.411,0.0632505,4.47443,14310.1,3409.26,0.0719483,164180,953876,-37968.2,-159730,11843.2,3.73079e+06,40427.4,154183,-4475.48
45.3945,-0.713361,2.63502,14608.2,3055.77,-0.716832,115970,954174,-101847,55463.2,-119227,3.73044e+06,92740.6,-55559.5,105364
39.5969,-0.474787,3.90333,14122.2,3539.03,-0.460691,145129,953688,-103354,-101884,-75329.6,3.73092e+06,106069,88217.5,85802.9
65.4921,0.128331,1.71386,14142.5,3554.6,0.114896,162549,953708,-19821.7,161336,18800.7,3.73093e+06,35858.1,-156086,-29372.2
24.2694,0.495905,0.586553,13970.3,3684.2,0.514129,139487,953536,115076,78828.8,83610.9,3.73106e+06,-129165,-76636.7,-70154.6
91.7435,-0.840813,3.77193,13549.3,4238.87,-0.858287,82178.3,953115,-67227.5,-47262.4,-137445,3.73162e+06,87982.5,71198.6,137141
25.8286,0.150314,0.700756,14005.1,3663.18,0.130319,161441,953571,121359,106467,21219.9,3.73104e+06,-130597,-94164.9,-37403.6
34.4115,0.148483,2.41743,14074,3554.67,0.154397,161276,953639,-120141,107592,25202.8,3.73093e+06,123556,-104068,-20382.5
34.2268,-0.382198,5.96865,14252.5,3380.52,-0.384166,151667,953818,143750,-48361.4,-63108,3.73076e+06,-141764,39885.4,59367
82.7634,0.940348,3.43918,14122.3,3573.04,0.934673,58131,953688,-55143.1,-18397,152833,3.73095e+06,45262.6,8071.14,-156637
47.5911,0.058247,3.05883,13719.7,3938.16,0.0514919,160936,953285,-160239,14962,8297.93,3.73132e+06,170625,-7619.32,-14229.6
32.3009,0.58929,1.65593,14070.4,3556.96,0.587305,132098,953636,-12677.3,131489,95855.2,3.73094e+06,5451.69,-130602,-97171.3
78.7153,-0.731701,3.05484,14400,3282.53,-0.729731,112903,953965,-112598,8292.96,-120498,3.73066e+06,104323,-14939.3,115649
78.5054,0.292419,4.01509,13933.5,3743.59,0.282824,155779,953499,-100286,-119205,45933.5,3.73112e+06,100347,121805,-54913.1
33.1613,0.813962,2.46504,14164.1,3466.59,0.808043,96474,953730,-75043,60628.2,132324,3.73085e+06,69366.7,-54251.3,-134535
106.415,-0.17116,3.89783,14197.1,3510.23,-0.165518,161689,953763,-116339,-112288,-27136.8,3.73089e+06,120330,103552,31268.8
38.5254,-0.0556563,3.45789,14087.1,3542.98,-0.0613648,163002,953653,-154891,-50777.7,-10021.5,3.73092e+06,154505,50236.1,5397.15
99.176,-0.369204,4.25572,14383.9,3322.99,-0.366574,153545,953949,-65817.5,-138724,-60497,3.7307e+06,71499.3,126905,59717.3
86.325,-0.577792,6.14694,14020.1,3672.6,-0.568453,134035,953586,133017,-16487.9,-92610.9,3.73105e+06,-128526,24460.7,101364
78.884,-0.328112,3.4849,14078.1,3594.73,-0.32086,154625,953643,-145438,-52502.1,-52382.6,3.73097e+06,144699,49714.9,58321.6
48.3103,-0.203533,4.68114,14465.8,3194.16,-0.213588,161687,954031,-4360.65,-161628,-35350.2,3.73057e+06,7465.21,152145,24862.3
94.4167,0.0241266,1.59055,14272.9,3418.93,0.0326621,164303,953838,-2742.77,164280,5369.36,3.7308e+06,5123.62,-159593,1639.44
77.2801,-0.698587,1.32574,14066.8,3599.87,-0.698606,116764,953632,28139.3,113323,-114006,3.73098e+06,-29187.7,-113567,114455
44.4303,-0.468956,5.52723,13809.9,3838.3,-0.478995,141928,953375,103241,-97390.7,-77445.4,3.73122e+06,-111210,104622,72903.5
42.8823,0.308235,0.0163787,13730.8,3938.9,0.30775,153392,953296,153283,5775.96,49614.2,3.73132e+06,-162705,10112.2,-52952
92.8038,-0.52082,4.62661,14278.8,3471.35,-0.505998,141823,953844,-16334.5,-140879,-83199,3.73085e+06,-5198.09,131526,92541.8
46.0382,-0.415745,0.726551,14107.1,3568.09,-0.40551,149386,953673,113947,96603.9,-66270.9,3.73095e+06,-99134.5,-106350,73986.5
63.5874,0.856202,3.51483,13990.8,3668.25,0.858667,83413,953556,-77211.2,-31561.9,139745,3.73105e+06,83743.2,27601.7,-139945
53.9494,-0.938736,2.90578,13554.3,4134.98,-0.944766,52494.7,953120,-51136.5,11864,-151322,3.73151e+06,68617.1,-18144.1,160639
55.1565,-0.0687871,5.70628,14560.8,3159.31,-0.0835452,165473,954126,140814,-86906.7,-13873,3.73054e+06,-119540,96287.7,881.48
54.0201,-0.474263,0.273812,14793.5,2913.07,-0.464927,148194,954359,142099,42064.4,-77821.8,3.73029e+06,-123646,-26306.7,75791
113.667,0.971761,4.14956,13856.2,3865.62,0.972053,38021.2,953422,-22118.3,-30925.5,157430,3.73125e+06,14587,39292.1,-164547
61.8963,-0.43044,2.93611,14477.8,3202.22,-0.440499,148646,954043,-145832,28785.7,-72935.9,3.73058e+06,138093,-35076.9,59849.3
79.322,-0.604312,5.35183,14098.5,3624.08,-0.625645,127451,953664,77002.3,-101560,-102215,3.731e+06,-80230.4,115638,84974.6
59.3479,0.74891,0.674179,13962.9,3690.83,0.751471,107266,953528,84464.6,66119.7,122176,3.73107e+06,-84684.3,-73046.4,-122559
42.2583,-0.625111,4.29274,14147.1,3485.03,-0.625017,127755,953713,-52147.1,-116627,-102290,3.73086e+06,50879.2,115042,100841
59.5635,0.213188,2.8353,14129.3,3540.16,0.215622,159708,953695,-153092,45491.7,35266.2,3.73092e+06,148061,-58255.4,-32983.7
40.7111,-0.198575,0.0582849,13584.4,4070.87,-0.192841,157338,953150,157127,8150.5,-30921.7,3.73145e+06,-169452,-13871.7,38179.2
32.3035,-0.3247,4.87026,13862.3,3773.83,-0.319242,153515,953428,22287.7,-151888,-51714.6,3.73115e+06,-31956.1,154205,57853.2
117.793,-0.254007,0.0448345,13957.5,3764.08,-0.248567,157449,953523,157367,5095.85,-40404.8,3.73114e+06,-160441,-14883.8,45951.1
46.558,0.62188,5.23621,14232.2,3446.97,0.632035,127210,953798,66516.3,-108434,103751,3.73083e+06,-53762.8,119347,-92596
69.1629,-0.481201,3.98664,13913.5,3762.25,-0.487126,141735,953479,-92475.4,-107411,-79057,3.73114e+06,104883,105733,76686.7
55.594,-0.462483,5.42518,13562,4109.99,-0.467469,141631,953127,93227.1,-106622,-74895.5,3.73149e+06,-100168,120697,77810.8
54.3621,-0.652065,1.26092,13423.5,4259.39,-0.652005,120851,952989,36136.6,115322,-103922,3.73164e+06,-43991.8,-127762,116243
45.5627,0.295484,2.52353,13978.4,3677.99,0.311545,154577,953544,-126418,88952.6,50680.2,3.73106e+06,129532,-95734.9,-38578.1
72.689,0.470438,4.1794,14270.5,3399.74,0.477502,144427,953836,-72868.7,-124697,78490.4,3.73078e+06,74602.4,121848,-70308.9
37.1096,0.0560519,2.81249,14251.3,3378.41,0.0569713,163999,953817,-155147,53150.1,9358.43,3.73076e+06,150205,-50656.6,-8306.43
114.769,-0.67705,4.82875,13517.2,4226.9,-0.66926,118846,953083,13584.2,-118067,-107047,3.73161e+06,-15481.1,125168,124987
29.0606,-0.575208,4.5836,14265.9,3371,-0.571136,134908,953831,-15098.5,-134060,-93866.2,3.73075e+06,25101.1,125480,93626.5
59.6887,-0.158603,0.067244,14206.8,3480.64,-0.169663,161629,953772,161007,14170,-27825.8,3.73086e+06,-160059,2235.81,18321.8
45.4277,0.50944,5.75394,13675,3979.51,0.514914,137918,953240,118458,-70633.4,82842.2,3.73136e+06,-131955,71911.8,-84253.1
49.2326,0.952624,4.84334,13984.6,3670.99,0.949846,50882.2,953550,8711.13,-50131,154549,3.73105e+06,2243.63,45612.2,-159042
46.49,0.806175,4.27714,13755.1,3898.4,0.809193,94805.4,953320,-38447.4,-86659.5,130571,3.73128e+06,49562.6,91032.5,-135401
76.3592,0.712772,3.46481,14330.3,3349.71,0.718009,114653,953896,-109171,-35029.3,118273,3.73073e+06,106470,41684.8,-109128
38.3741,0.656402,3.26623,14295.2,3355.51,0.668569,122346,953861,-121391,-15250.5,109993,3.73073e+06,124988,15496.4,-95726.4
58.2778,-0.389753,5.8034,14361.9,3328.26,-0.408998,150483,953927,132850,-70681.4,-67446.4,3.73071e+06,-135332,64338,48664.1
30.6221,-0.822999,5.72636,14121.2,3609.85,-0.805982,96787.3,953687,84493.5,-47208.4,-131785,3.73099e+06,-55820.1,55845.6,143837
41.2227,-0.97668,0.778197,14066.3,3575.35,-0.979218,33096,953632,23998.2,22790.9,-159797,3.73095e+06,-28663.1,-31634,157619
23.8652,0.639926,1.1202,13887.2,3741.37,0.63215,125632,953453,53298.3,113766,102496,3.73112e+06,-59569.1,-109053,-111643
71.2825,-0.400826,5.7894,14004.5,3727.69,-0.383254,150394,953570,134386,-67516.9,-62403.9,3.73111e+06,-121361,84175.2,77388
24.4109,-0.616197,6.21865,14649.6,3018.02,-0.628554,129547,954215,129176,-9790.35,-104694,3.7304e+06,-124250,2386.72,84047.1
45.6721,0.111095,5.39135,14221.9,3468.32,0.0842007,163512,953787,103496,-126589,13816.9,3.73085e+06,-95361,124696,-34994.7
74.9085,-0.439234,3.5175,14378.5,3336.09,-0.461219,146404,953944,-135951,-54328.9,-76102.2,3.73072e+06,138518,52035.6,54644.6
51.8227,-0.331704,3.35761,13749.6,3904.6,-0.330718,152249,953315,-148441,-33837.7,-53353.7,3.73128e+06,158011,29728.6,57200.1
67.6186,-0.371994,0.179474,14385.9,3283.96,-0.379587,152693,953951,150173,27624.3,-62649.1,3.73066e+06,-145043,-24832.3,53270.6
36.253,0.267081,0.411636,13735.7,3907.49,0.267123,155385,953301,143116,60517.4,43072.2,3.73129e+06,-147837,-72227.8,-45519.3
32.2479,0.270391,4.317,14268.2,3367.38,0.279257,157825,953834,-61969.3,-145150,45899.7,3.73075e+06,54687.5,144043,-37085.8
52.5843,0.645013,3.39387,13675.8,4043.08,0.665313,120115,953241,-115714,-32217.3,107042,3.73142e+06,140574,26883.6,-98349.6
48.7665,-0.229094,0.915025,14104.7,3534.31,-0.226421,159168,953670,96772.4,126371,-37000,3.73091e+06,-97221.8,-124075,38899.3
75.2147,-0.739651,0.377169,13945.1,3750.12,-0.748115,107815,953511,101171,37264.3,-121552,3.73113e+06,-106153,-53056.9,117842
42.5464,0.418178,4.4497,13666.7,3996.52,0.409236,146752,953232,-36121.7,-142237,65820.1,3.73138e+06,47745.9,146618,-77669.6
