E_rel_keV,cosTheta_cm,phi,K3_lab_keV,K4_lab_keV,cosTheta3_lab,pT3_lab_keV,E3,px3,py3,pz3,E4,px4,py4,pz4
72.3603,-0.0804676,4.36409,14392.5,3319.34,-0.0567163,164818,953958,-55281.8,-155270,-9362.9,3.7307e+06,56618,144121,27917.2
77.9388,0.207256,4.54036,14007.7,3691.74,0.227877,158560,953573,-26522.3,-156326,37108.5,3.73107e+06,30594.6,161720,-21105.7
53.6293,0.270965,3.84932,14320,3371.01,0.294636,157355,953885,-119250,-102663,48515.9,3.73075e+06,119880,100085,-27444.4
69.393,-0.622807,2.16117,13446.4,4258.19,-0.613808,125938,953012,-69694.3,104896,-97918,3.73164e+06,76684.4,-110956,116491
88.4325,-0.661296,4.33881,13729.4,3982.66,-0.651647,122280,953295,-42683.5,-114588,-105050,3.73136e+06,52718.6,112195,119744
72.4885,-0.736017,0.571822,13566.3,4127.12,-0.728819,109718,953132,92278.3,59352.2,-116786,3.73151e+06,-95646.6,-61680.7,133532
58.8225,0.762831,2.56424,14569.7,3121.36,0.773969,105181,954135,-87849.5,57840.2,128559,3.7305e+06,90760.1,-56710.6,-108744
54.9473,0.849886,5.57463,14773.4,2919.11,0.854755,86818.5,954339,65869.4,-56556.8,142975,3.7303e+06,-63119.5,53683.7,-122081
66.0056,-0.681809,1.99664,13705.7,3984.5,-0.668413,119800,953271,-49483.6,109103,-107659,3.73136e+06,48775.8,-107479,125652
49.9034,0.915425,4.41264,14953.7,2753.59,0.916196,67441.5,954519,-20524.2,-64242.6,154192,3.73013e+06,14983.3,56946.7,-130643
77.1315,0.780446,3.94395,14465.6,3229.26,0.789556,101567,954031,-70094.5,-73502.7,130676,3.73061e+06,74399.4,73098.4,-114914
140.152,0.632053,4.57634,14278.3,3453.74,0.634062,127145,953844,-17694.2,-125908,104254,3.73083e+06,15248.8,124496,-100135
58.7822,0.623952,4.42065,14546.4,3146.15,0.638187,127777,954112,-37552.7,-122135,105920,3.73053e+06,33319.7,122336,-85950.4
64.2809,-0.34439,4.6441,13823.9,3872.42,-0.323668,153058,953389,-11701.4,-152610,-52358.2,3.73125e+06,5601.13,154138,71366
94.1607,-0.625071,4.89923,13676.9,4053.71,-0.61571,126782,953242,26364.4,-124011,-99065.7,3.73143e+06,-13239,130484,114168
71.432,-0.323557,1.52067,13764.2,3943.3,-0.304191,153764,953330,9602.39,153464,-49100.3,3.73132e+06,-465.695,-157675,67456.7
70.527,0.0418171,4.49523,13703.9,4013.43,0.0670831,160694,953269,-33939.5,-157069,10804.2,3.73139e+06,39895.5,168129,8729.54
60.8731,0.751487,4.57005,14683.6,3014.93,0.760159,108349,954249,-16673.5,-107058,126762,3.73039e+06,9825.19,104880,-106716
62.8503,-0.8126,2.40534,13675.4,4033.98,-0.798495,96854.6,953241,-70875,66011.8,-128468,3.73141e+06,69060.7,-55613.7,149085
60.6094,0.00328826,4.78919,14367.4,3339,0.0290218,164869,953933,13781.2,-164292,4786.81,3.73072e+06,-7614.99,156798,16087.5
66.0054,0.58213,6.24799,14230.6,3473.87,0.603073,130936,953796,130838,-5074.92,98991.5,3.73085e+06,-139861,3095.7,-79613.9
69.9892,-0.233,3.16105,13918.1,3783.64,-0.21163,158643,953484,-158637,-1406.78,-34351.7,3.73116e+06,159280,9675.29,52505.9
67.518,0.423269,3.44134,13983.2,3737.58,0.450544,145253,953549,-138684,-43187.6,73304.2,3.73112e+06,151718,45611.1,-52707.8
52.0853,-0.403374,0.522509,13762,3940.09,-0.379504,149326,953327,128594,75906.3,-61251.9,3.73132e+06,-132629,-69143.8,83765
53.1265,0.479742,5.87744,14423.5,3276.19,0.500938,143032,953989,131985,-55119,82786.3,3.73066e+06,-129988,62015.5,-60753.6
62.8238,0.385122,0.487737,14467.3,3227.31,0.403483,151444,954033,133408,71676.5,66782.4,3.73061e+06,-131882,-66420.4,-47589.3
60.291,-0.52331,2.97981,13748.6,3992.99,-0.498827,139817,953314,-138481,19286.4,-80471.3,3.73137e+06,132647,-34619.2,104828
71.4859,-0.312877,3.81889,13915.2,3775.95,-0.293771,155141,953481,-121149,-96910.9,-47679.8,3.73116e+06,119756,98327.3,64445.6
84.4196,0.0304834,3.98687,14254.4,3443.67,0.0480471,164094,953820,-108438,-123158,7893.36,3.73082e+06,107969,118259,6417.86
80.0432,-0.417206,4.7466,13866,3827.46,-0.40187,148355,953431,4668.28,-148282,-65108.3,3.73121e+06,-6674.81,148653,80032
76.3407,0.477865,5.54968,14247.6,3465,0.497081,142515,953813,104453,-96954.5,81642.6,3.73084e+06,-114864,92500,-63975.5
80.7291,0.927682,0.421805,14584.1,3116.59,0.930738,60772.3,954150,54854.1,26159.2,154677,3.7305e+06,-58722,-20312.1,-139220
66.6632,0.840377,1.77448,14774.4,2942.2,0.845117,89422.8,954340,-20385.7,87068.2,141368,3.73032e+06,8184.38,-85097.7,-120969
58.3361,0.881049,1.27791,14803.9,2894.08,0.883976,78285.6,954369,21728.4,75209.8,148017,3.73027e+06,-24503.8,-68911.4,-127412
63.8145,0.799338,3.47227,14670,3021.43,0.805733,98720.7,954235,-93470.5,-31765.3,134299,3.7304e+06,90113.7,32192.9,-115656
49.836,0.811123,3.01919,14779.5,2915.83,0.818484,96121.7,954345,-95306.1,12495.4,136937,3.7303e+06,92509.4,-8365.31,-114531
76.9136,-0.760394,1.4746,13837.6,3875.83,-0.745192,107927,953403,8922.89,107558,-120606,3.73126e+06,-15136.8,-97854.4,138217
55.4619,0.74245,0.889746,14804.6,2925.35,0.753391,110109,954370,67120.1,87286.6,126154,3.7303e+06,-75586.9,-75817.3,-101758
62.4138,-0.965424,4.25609,13452.8,4246.08,-0.962633,43211.1,953018,-20248.2,-38173.4,-153601,3.73163e+06,12898.5,38324.1,173310
67.0431,-0.766099,1.40507,13486.9,4209.2,-0.759603,103910,953052,16461.1,102598,-121360,3.73159e+06,-20644.6,-107052,139678
70.9981,-0.640907,1.00859,13838.3,3856.08,-0.625012,126343,953404,67423.8,106848,-101158,3.73124e+06,-64448.3,-102957,118352
43.9518,-0.483731,2.33072,13620.2,4100.7,-0.458257,142709,953186,-96617.4,105028,-73577.8,3.73148e+06,105261,-97624.7,99880.4
75.5659,0.458222,2.06463,14297,3395.1,0.47448,144831,953862,-68820.6,127435,78066.4,3.73077e+06,68760.3,-129323,-62199.3
98.9175,0.526247,0.890499,14180.6,3528.07,0.539571,137956,953746,85942.6,107915,88411.3,3.73091e+06,-93167.6,-108483,-76580.4
43.1245,-0.211806,2.29731,14140.6,3572.76,-0.17915,160974,953706,-105967,121176,-29312.8,3.73095e+06,105771,-111466,55087.1
60.9864,-0.141592,5.12689,14000,3690.77,-0.117896,161664,953565,65643.2,-147737,-19193.4,3.73107e+06,-62898,148635,38458
92.9574,-0.540692,2.88977,13579.9,4136.91,-0.533221,135628,953145,-131000,35125.5,-85486.7,3.73152e+06,141411,-30819.2,99548
47.5914,0.362738,0.45772,14324.6,3374.56,0.388258,151771,953890,135590,68188.8,63942.4,3.73075e+06,-139663,-63341.4,-40621.7
75.2025,-0.297281,3.19058,14076.8,3620.41,-0.276886,156867,953642,-156637,-8476.48,-45201.4,3.731e+06,152257,4347.4,61654.7
61.0702,-0.112858,0.261381,14040.4,3650.21,-0.0889954,162389,953606,157009,41453.8,-14509.5,3.73103e+06,-155481,-43728.2,33739.6
62.3195,-0.462649,1.06209,13730.5,3970.78,-0.443301,144508,953296,68932.2,127008,-71466.4,3.73135e+06,-76597,-124055,91433.7
67.8354,-0.740746,5.76604,13666.5,4023.72,-0.729802,109956,953232,95630.8,-54268.6,-117378,3.7314e+06,-94234.5,54084.2,134933
52.4519,0.181731,4.34874,14316.5,3375.13,0.206632,161091,953882,-57146.9,-150613,34020.7,3.73075e+06,56846.7,147586,-12603.9
50.9039,0.0759858,0.758283,14236.6,3455.27,0.102582,163314,953802,118673,112197,16841.9,3.73083e+06,-116084,-110770,4971.06
100.5,-0.117184,5.32384,14094.4,3619.96,-0.1023,162495,953660,94816.7,-131963,-16710.9,3.731e+06,-86743.5,136568,28701.6
77.6436,-0.040334,2.66834,14360.6,3345.87,-0.0192575,164868,953926,-146304,76004,-3175.55,3.73073e+06,141165,-68035.9,19934.4
62.5004,-0.765635,1.96848,13640.8,4052,-0.753719,105600,953206,-40258.8,97624.7,-121109,3.73143e+06,42289.6,-93689.5,140203
69.8514,-0.198371,5.37109,13873.2,3819.96,-0.178088,159465,953439,97108.4,-126487,-28860.2,3.7312e+06,-101307,126857,46212.9
80.9474,0.218181,3.62959,14182.5,3524.88,0.237421,159180,953748,-139687,-76326.7,38905.1,3.7309e+06,145157,68530.1,-22858.6
68.6365,-0.937726,4.81425,13510.5,4179.82,-0.935419,56534.3,953076,5510.44,-56265.1,-149581,3.73156e+06,-6775.22,57062.3,166958
105.407,-0.366614,5.3764,13790.3,3922.2,-0.357513,150889,953356,93706,-118265,-57762.3,3.7313e+06,-93779.2,125629,68390.5
62.6098,0.0641019,5.87684,14197.9,3494.82,0.0875014,163326,953763,150342,-63817.6,14346.3,3.73087e+06,-146970,66655.3,4718.14
86.9964,-0.828982,0.125254,13707.5,3991.12,-0.823425,91399.7,953273,90562.4,12342.9,-132636,3.73137e+06,-91010.7,-7781.35,146374
87.9847,-0.282021,0.281987,14142.2,3558.28,-0.264563,157800,953708,151679,43525.2,-43290.6,3.73094e+06,-146149,-43973.1,56969.7
55.0609,-0.811814,0.124204,13665.2,4052.64,-0.794383,97689.4,953231,96861.4,12692.3,-127759,3.73143e+06,-85623,-8343.58,151086
76.7989,-0.673647,3.10414,13333.6,4386.69,-0.66917,118043,952899,-117949,4723.53,-106298,3.73177e+06,131078,-3723.49,124602
55.5349,-0.600756,3.2365,13749.4,3953.43,-0.580381,131375,953315,-130915,-10988.4,-93630.3,3.73133e+06,125930,17757.2,115386
86.3228,0.14305,5.43698,13959.3,3741.68,0.161457,160429,953525,106231,-120218,26246.7,3.73112e+06,-110852,124388,-12113.9
75.6079,-0.513879,4.74163,14081.1,3633.02,-0.491583,142184,953647,2970.75,-142153,-80262.8,3.73101e+06,-8500.77,131795,98256.2
104.242,0.544122,0.297782,14214.7,3492.18,0.554995,136468,953780,130298,40572.1,91048.6,3.73087e+06,-134244,-38921,-80678.9
52.0308,0.537177,2.99608,14481.2,3211.58,0.55603,137637,954047,-136066,20731.8,92076,3.73059e+06,136756,-16946,-70445.8
47.7795,0.741414,2.96752,14675.3,3015.8,0.753229,109655,954241,-108002,18966.5,125571,3.7304e+06,107268,-18966.3,-103078
93.6324,0.528239,1.42793,14423.7,3285.4,0.538482,139257,953989,18183.7,138065,88991.4,3.73066e+06,-25900.1,-134458,-75848.2
98.8649,-0.716951,0.32533,13958,3759.66,-0.704879,115304,953523,108697,38470.4,-114581,3.73114e+06,-105039,-28368.3,127293
73.6482,0.719041,1.47658,14416.5,3276.71,0.730976,112748,953982,10536.9,112255,120773,3.73066e+06,-11223.2,-115872,-104334
62.6079,0.165295,0.980091,14017.9,3684.11,0.190596,159918,953583,90158.4,132081,31048.9,3.73106e+06,-87784.3,-140174,-11088.2
73.7093,0.516667,4.7284,14050.7,3676.78,0.541989,137064,953616,3319.16,-137024,88396.8,3.73106e+06,1985.68,150687,-68648.1
70.5108,-0.807052,4.14348,13575,4115.9,-0.800615,96043.6,953140,-51687,-80949.5,-128332,3.7315e+06,52949.8,82350.6,145309
147.832,-0.933555,1.73844,13957.4,3786.4,-0.935644,57371.2,953523,-8915.12,56674.3,-152089,3.73117e+06,13202.8,-62385.5,155482
120.733,-0.436314,2.3534,14122.5,3598.54,-0.4267,147883,953688,-105070,104066,-69772.2,3.73098e+06,98602.7,-105391,77520.5
80.8482,0.780067,2.7904,14447.4,3246.67,0.788556,101715,954013,-95506.9,34991,130427,3.73063e+06,97754.6,-35820.8,-115649
80.0909,0.440137,5.51229,14366.8,3334.52,0.455218,146855,953932,106366,-101255,75081.2,3.73071e+06,-100650,105871,-59414.9
67.6958,0.729994,2.0026,14551.1,3139.53,0.739674,111710,954116,-47131.4,101281,122784,3.73052e+06,45032,-101630,-105156
61.4723,0.17479,3.62899,14472.4,3244.55,0.199047,162232,954038,-144272,-74195,32951.1,3.73062e+06,133221,79519.2,-11261.2
70.6339,-0.772305,3.58703,13482.6,4225.61,-0.765757,102735,953048,-91905.1,-45911.7,-122323,3.7316e+06,100289,39927.6,140949
104.913,-0.715495,2.78741,13585.3,4133.77,-0.714888,112125,953151,-105117,39017.6,-114634,3.73151e+06,114881,-41900.9,126016
102.423,0.127979,2.38921,13830.5,3893.5,0.144953,160095,953396,-117859,108350,23454,3.73127e+06,120236,-120261,-10990.9
60.2021,-0.306288,1.79546,14043.9,3653.1,-0.281595,156459,953609,-35657,152341,-45916.1,3.73103e+06,30559.5,-148186,65980.4
88.8499,0.0167286,1.71528,13966.8,3732.21,0.0334894,162514,953532,-23188.9,160851,5445.55,3.73111e+06,24816.8,-164799,7879.54
37.3858,-0.808892,1.03082,13308.8,4388.15,-0.798729,95489,952874,49162.3,81860.9,-126759,3.73177e+06,-49907.8,-83881.7,152332
48.4824,-0.914542,2.30555,13376.9,4324.26,-0.908208,66590.3,952942,-43635.2,50301.5,-144505,3.7317e+06,46673.5,-43801.6,167803
82.0747,-0.556792,0.126923,13907.8,3787.35,-0.542226,136335,953473,135244,17213.5,-87981.1,3.73117e+06,-132051,-17026.3,102571
82.8702,-0.735506,5.88273,13582.3,4117.13,-0.730535,109489,953148,100960,-42367.4,-117131,3.7315e+06,-105667,46186.1,131949
75.5742,0.897833,4.4075,14819.5,2891.49,0.896756,74137.6,954385,-22161.6,-70747.8,150237,3.73027e+06,19345.4,60191.4,-132539
115.476,0.152916,1.9561,14263.6,3449.31,0.162335,162157,953829,-60800.5,150327,26677.6,3.73083e+06,60445.8,-147417,-18449.1
101.216,0.40138,2.28374,14358.5,3349.55,0.411693,150265,953924,-97419.6,114407,67882.8,3.73073e+06,99826.7,-108647,-56673.2
88.7032,-0.587258,3.92702,13969.4,3735.56,-0.572555,133327,953535,-93479.6,-95066.6,-93109.1,3.73111e+06,93603.2,87416.9,107044
100.204,0.771408,2.51031,14483.3,3232.35,0.776269,104399,954049,-85424.9,60014.7,128556,3.73061e+06,78206.4,-66711.3,-116362
73.1814,0.129807,3.60429,14145.6,3549.9,0.150406,161789,953711,-144293,-73179.2,24614,3.73093e+06,147271,68746.9,-7835.9
64.9176,-0.552024,0.0940105,13668.5,4025.4,-0.536776,135710,953234,135020,13667.7,-86338.7,3.7314e+06,-137557,-9304.07,104957
76.8589,0.705397,4.21462,14783.3,2927.87,0.7097,117882,954349,-56885.3,-103249,118752,3.73031e+06,48975.9,95731.1,-101351
76.0711,0.531767,3.72589,14561.3,3135.38,0.542861,139458,954127,-116273,-76999.6,90145.4,3.73051e+06,111829,73543.7,-73953.1
67.2557,0.321328,6.22676,14047,3662.7,0.346175,152992,953612,152660,-10067.5,56452.4,3.73104e+06,-161080,3450.35,-36870.7
59.3477,-0.692287,2.49905,13675.8,4015.4,-0.677484,118341,953241,-94974.6,70600,-109000,3.73139e+06,91696.1,-70547.2,128705
73.4051,0.78188,5.04901,14640.1,3056.36,0.787419,102639,954206,34710.9,-96591.4,131112,3.73044e+06,-29392.2,94163.6,-114294
62.0238,0.553542,4.35753,14412.9,3287.96,0.571665,135546,953978,-48578.7,-126541,94439.9,3.73067e+06,42006.8,131207,-74443.6
54.7643,-0.83705,0.999398,13517.4,4174.18,-0.827648,89770.9,953083,48949.3,75251.4,-132381,3.73155e+06,-45738,-74588.9,153230
76.9023,0.712161,0.59448,14374.8,3335.73,0.726395,113388,953940,94914.8,62031.8,119841,3.73072e+06,-95263.9,-72761.9,-102512
92.061,-0.345437,1.84127,14008.5,3699.6,-0.329809,153738,953574,-39472.6,148584,-53709.2,3.73108e+06,46829.8,-144544,67136.6
47.308,0.119446,0.343794,14067.7,3625.67,0.147912,161401,953633,151862,54664.1,24138.6,3.73101e+06,-155179,-54399.3,-1312.52
86.6451,-0.33566,4.70942,13798,3902.74,-0.321646,153024,953363,398.981,-153024,-51982.1,3.73128e+06,3808.45,157283,66006.6
75.8699,-0.0438875,5.29494,14376.1,3329.1,-0.0223831,164947,953942,91213.7,-137432,-3692.95,3.73071e+06,-84096.7,131626,20759.3
152.144,-0.049964,1.35096,14052.6,3691.31,-0.0471795,162926,953618,36195.6,158855,-7695.35,3.73107e+06,-33507.1,-162196,10065.3
90.0981,0.3749,1.37225,14375.5,3322.94,0.387269,152111,953941,30168.8,149089,63893.7,3.7307e+06,-28732.8,-146164,-50925.3
95.5976,0.905678,2.85989,14590.2,3124.47,0.906543,70164.3,954156,-66846.3,21321.3,150687,3.7305e+06,65390.7,-11194.8,-137480
76.9453,-0.276563,2.71101,13723.2,3981.67,-0.25908,155668,953289,-141995,63794.7,-41756.1,3.73136e+06,145104,-72234,58527.3
51.196,-0.869466,0.277022,13410.2,4280.25,-0.863133,80447.2,952976,77327.7,22185.1,-137505,3.73166e+06,-78411.4,-21518.8,159107
84.0871,-0.892349,5.01654,13756.9,3947.07,-0.884474,75293.5,953322,22953.6,-71709.4,-142728,3.73133e+06,-18668.4,65014.6,157685
60.9735,-0.12216,4.49272,13748.8,3953.57,-0.0978908,160547,953314,-35861.6,-156491,-15791.9,3.73133e+06,33135,164564,36185.4
109.987,0.0856973,2.45444,14276.8,3441.54,0.0976939,163627,953842,-125456,105046,16062.2,3.73082e+06,127699,-96565.7,-5980.49
73.4687,0.373328,5.48116,14395.2,3297.19,0.389506,152060,953961,105569,-109442,64306.9,3.73068e+06,-104406,106748,-47905.3
56.9512,-0.818894,4.76363,13430,4261.83,-0.812468,92947,952995,4840.95,-92820.8,-129530,3.73164e+06,-4631.79,96466.9,149872
71.0994,0.822576,1.9286,14479.1,3223.43,0.833305,91536.5,954045,-33098.9,85342.8,137981,3.7306e+06,30262.3,-93378.1,-120021
107.845,0.339036,2.84326,14493.9,3227.06,0.347873,155321,954059,-148034,47014.4,57631.5,3.73061e+06,142922,-38110.4,-46777.9
48.4653,0.322765,1.66067,14429.9,3264.02,0.346488,155060,953995,-14454,154385,57274.2,3.73064e+06,11554.6,-151682,-34674.2
60.6776,-0.011038,6.13747,14154.7,3535.5,0.0129778,163690,953720,161936,-23897.7,2124.52,3.73091e+06,-159838,22935.4,17162.8
74.445,0.785193,3.1726,14651.4,3049.17,0.790562,102006,954217,-101989,-1877.09,131686,3.73043e+06,97540.2,8056.58,-114722
69.3944,0.613392,5.10407,14523.3,3170.12,0.62544,129398,954089,50129.8,-119294,103721,3.73055e+06,-45711.6,118814,-86233
65.0841,-0.0892355,4.90033,14099.4,3595.77,-0.0658677,163027,953665,29382.4,-160357,-10761.6,3.73098e+06,-34301.1,157396,29466.8
49.2536,0.152489,2.86159,14468,3235.96,0.17911,162842,954033,-156660,44443.9,29646.1,3.73062e+06,148536,-45074.5,-6265.44
96.6777,0.818554,2.43409,14507.7,3195.11,0.821535,94502.4,954073,-72222,60948.2,136168,3.73057e+06,67894.2,-61253.3,-124368
59.3968,0.161864,1.02733,14219.7,3469.69,0.18525,161242,953785,83407.5,137993,30396.2,3.73085e+06,-82881.8,-137441,-10880.7
61.1523,0.239589,0.463499,13947.5,3767.57,0.267745,156560,953513,140674,68715.3,43506.5,3.73115e+06,-146078,-79254,-21923.5
70.9443,-0.994873,5.87124,13499.6,4192.78,-0.994698,16437.5,953065,15331.8,-5926.93,-158996,3.73157e+06,-14355.4,9294.92,176015
69.1268,-0.546009,0.39847,13619.8,4075.79,-0.532774,135873,953185,124950,53376.1,-85541.1,3.73146e+06,-130510,-51918.1,103307
34.3468,0.60879,1.45673,14524.4,3178.39,0.631809,128550,954090,14895.7,127684,104782,3.73056e+06,-14078.5,-132048,-77906.5
123.473,0.828312,0.603872,14272.9,3448.39,0.832837,90993.5,953838,74377.2,52420,136911,3.73083e+06,-79507.1,-50497.2,-129798
53.0514,-0.176925,2.88788,13739.5,3972.42,-0.149729,159449,953305,-154786,38280.7,-24146.4,3.73135e+06,158273,-48304.2,47386.3
92.7604,-0.772611,1.29918,13779,3922.2,-0.765821,103854,953344,28755.1,99793.3,-123680,3.7313e+06,-24216.8,-100490,136271
59.0291,-0.260462,4.48388,14060.7,3636.46,-0.235202,158578,953626,-35021.1,-154662,-38374.3,3.73102e+06,38362.7,149001,58730.3
72.8434,0.866807,0.091062,14516,3179.05,0.874437,80433.8,954081,80126.5,7024.22,144978,3.73056e+06,-84877.4,-8894.58,-128163
72.5855,0.902345,2.20999,14836.5,2875.84,0.901596,72513.3,954402,-42513,58743.6,151135,3.73026e+06,39939.8,-47679.4,-132584
67.8736,0.745579,1.06842,14585.8,3107.04,0.754314,109110,954151,51832.3,96013,125365,3.73049e+06,-54598.4,-92849.9,-107563
92.8348,-0.214024,3.30269,14204.9,3498.13,-0.19741,160769,953770,-158728,-25534.5,-32374.5,3.73088e+06,152920,25863.1,45129.3
39.0998,-0.397275,1.06946,13844.6,3854.72,-0.368452,150498,953410,72750.6,131746,-59647.7,3.73123e+06,-68842.3,-129541,85033.2
81.2755,-0.598272,3.62801,13772.8,3928.48,-0.585856,130853,953338,-116351,-59873.1,-94594.6,3.73131e+06,113177,66319.4,109972
62.6028,-0.984775,0.401704,13406,4292.36,-0.984285,28127.2,952971,26412.8,9669.55,-156781,3.73167e+06,-24976.3,-16679.6,176394
68.3029,-0.654335,2.62302,13645.7,4044.72,-0.642691,123125,953211,-106953,60998.8,-103288,3.73142e+06,108376,-61984.3,120753
58.5553,-0.938162,0.221076,13459.4,4259.22,-0.930772,58351,953025,56516.1,14518,-148554,3.73164e+06,-49740,-4071.12,171111
65.6146,-0.283507,1.9953,14066.7,3639.2,-0.25918,157614,953632,-66439.7,142926,-42295.7,3.73102e+06,56846.7,-141697,61910.4
63.6108,0.269141,5.33435,14636.2,3081.82,0.289945,159334,954202,91628.2,-130352,48271.8,3.73046e+06,-91547.7,117786,-27001.7
100.178,-0.922028,6.26825,13728.5,3981.75,-0.920037,63164,953294,63114.4,-2502.45,-148312,3.73136e+06,-63836.8,-5149.95,159991
39.8769,0.961453,1.81356,14919.4,2783.29,0.96407,44655.9,954485,-11921,43035.3,162061,3.73016e+06,6339.42,-45544.2,-136536
70.7442,0.850749,5.64054,14513.4,3185.39,0.859713,84677,954079,67256.3,-51446.9,142523,3.73056e+06,-74361.2,51390,-124844
98.2797,0.524553,6.01148,14489,3216.48,0.531885,140267,954054,135185,-37416.2,88101.7,3.7306e+06,-129520,37040.5,-76425.8
59.441,0.0138449,3.71777,14317.4,3382.38,0.0390932,164523,953883,-137495,-90348.5,6436.65,3.73076e+06,134446,83381.1,14077.5
114.409,0.596056,0.654795,14240.4,3481.1,0.605058,130735,953806,102630,80985.3,99351.7,3.73086e+06,-109986,-75895.5,-90032.4
83.4672,0.653518,1.10436,14423.6,3283.99,0.665014,123423,953989,53809.6,111076,109902,3.73066e+06,-62622.5,-107937,-94446.5
51.9759,0.82035,1.78596,14702.7,2997.89,0.829701,93146.3,954268,-18426.7,91305.5,138450,3.73038e+06,25794.7,-90691.3,-116049
60.1427,0.481237,0.932102,14254.7,3439.69,0.502757,142013,953820,84706.1,113985,82595.6,3.73082e+06,-87666.5,-118439,-62774.2
93.766,0.924165,0.098854,14471.4,3230.53,0.927513,61877,954037,61648.7,5309.86,153539,3.73061e+06,-63933.7,-9486.58,-141123
122.796,0.765066,3.79396,14292,3435.07,0.770277,104904,953857,-82278.7,-65077.8,126712,3.73081e+06,89186,59441.6,-118878
85.9718,0.614454,2.34483,14605.2,3099.94,0.621479,130291,954171,-91714.4,92542.8,103357,3.73048e+06,83767.4,-90701.1,-88742.8
73.5785,0.824355,2.17131,14419.9,3287.37,0.83667,90504.1,953985,-50668.3,74991.4,138253,3.73067e+06,58372.9,-81277.6,-120432
40.4632,-0.600638,5.36487,13640.1,4057.19,-0.578395,131075,953206,79199.3,-104442,-92935.9,3.73144e+06,-79210.1,100549,117803
47.8587,-0.676143,3.32786,13467.2,4225.87,-0.66224,119624,953033,-117506,-22412.3,-105726,3.73161e+06,120687,21695.7,128393
95.036,0.825997,4.90867,14366.6,3340.08,0.833875,91035.5,953932,18718.2,-89090.3,137534,3.73072e+06,-15012.6,95231,-124965
57.3344,-0.096566,6.2517,14001.2,3690.88,-0.0714681,162391,953567,162284,-5894.54,-11635.5,3.73107e+06,-162806,2066.66,31910.9
107.177,-0.428004,5.47213,14018.1,3688.41,-0.417448,148033,953584,101981,-107301,-68004.8,3.73107e+06,-100850,106363,77627.6
63.6871,-0.901355,5.85937,13449.6,4251.23,-0.897375,70401.9,953015,63494.9,-30410.9,-143171,3.73163e+06,-68190.6,23856.3,162760
72.1232,0.28355,4.49777,14200.3,3500.25,0.30415,156201,953766,-34755.1,-152285,49871.1,3.73088e+06,27865.4,155829,-32350.6
42.3433,-0.65323,2.42771,13454.7,4239.94,-0.637122,122994,953020,-93005.1,80484,-101669,3.73162e+06,94823.9,-82484.9,125819
60.1462,0.713507,2.23117,14724.3,2994.97,0.72462,115081,954290,-72541.7,89338.4,121004,3.73037e+06,60852.4,-94215.1,-98773.8
78.8718,-0.208514,3.80295,14099,3595.43,-0.189402,160421,953664,-126734,-98353.6,-30944.2,3.73097e+06,123435,97169.2,46236.9
71.4413,-0.335607,5.55627,13889.6,3809.08,-0.316004,153843,953455,113998,-103306,-51240.7,3.73119e+06,-118648,98013.6,68747.7
68.6019,-0.11052,6.23545,14116.4,3578.47,-0.0881976,162843,953682,162610,-8715.03,-14418.6,3.73096e+06,-160108,3943.7,32238.9
80.4035,0.534256,1.56919,14323.3,3373.5,0.548641,137685,953889,1157.6,137680,90352,3.73075e+06,3439.53,-139621,-75193.1
60.5541,0.0324023,0.0231569,14229.6,3464.93,0.0567094,163875,953795,163810,4645.83,9308.26,3.73084e+06,-160416,-383.062,10431.1
71.676,0.741588,5.33346,14692.1,3006.03,0.747237,110852,954258,64128.6,-90419.8,124643,3.73039e+06,-62260.9,83902.1,-107249
80.3004,-0.653077,2.84312,13764.6,3929.22,-0.642087,123746,953330,-118133,36846.8,-103643,3.73131e+06,118595,-34522.6,118534
70.2612,-0.630118,3.42839,13889.4,3822.82,-0.610578,128416,953455,-122691,-37916.5,-99005.8,3.7312e+06,117420,27856.1,118108
63.9076,0.869527,4.26285,14608.5,3090.96,0.877266,79837.7,954174,-33505.9,-72466.6,145913,3.73047e+06,41037.5,73231.2,-126511
72.2991,-0.565992,2.25831,13536.7,4172.42,-0.554172,133237,953102,-85795.7,101938,-88702.9,3.73155e+06,84035.1,-112291,107008
80.6857,-0.684665,2.61718,13662,4033.07,-0.676568,118416,953227,-102321,59605.3,-108798,3.73141e+06,105923,-59631.3,123718
41.8304,0.194652,1.0392,14179.1,3518.6,0.224374,159668,953745,80209.2,138060,36762.8,3.7309e+06,-84716,-137540,-12186.5
46.0997,-0.61075,4.01735,13360.5,4347.08,-0.595419,127752,952926,-81030.8,-98765.5,-94678.4,3.73173e+06,89469.6,101086,119173
54.2284,0.870579,4.37316,14670.5,3035.23,0.879795,79233.1,954236,-24935.3,-75207.2,146646,3.73041e+06,33715.5,77783.7,-124294
71.6868,0.431359,3.03194,14062.5,3646.14,0.454688,145324,953628,-144525,15221.1,74189.5,3.73103e+06,153939,-19651.8,-55775
99.3909,-0.548309,2.36659,13944.6,3758.01,-0.537593,137000,953510,-97579.8,96161.8,-87345.4,3.73114e+06,97881.4,-93554.6,98467.9
88.3208,-0.959009,1.64907,13541.3,4167.48,-0.960391,44610.3,953107,-4287.53,44403.8,-153750,3.73155e+06,1007.81,-53011.4,168148
48.2592,0.847886,4.27399,14803.2,2894.27,0.854332,87023.3,954369,-37894.1,-78339.6,143050,3.73027e+06,32162,78333.9,-120058
